max distance,Trial Number, Time Step,  Total Num Clusters,  truely Num Clusters, Mean Cluster Size,  truely Mean cluster size, Cluster Size Std.Dev,  Unclustered boids, Mean Correct Belief (All) ,Correct Red Number,Correct Green Number,Correct Blue Number,Mean Correct Belief (All Red),  Mean Correct Belief (All Green),  Mean Correct Belief (All Blue)
30,7,800,39,16,3.8461537,7.75,29.502028,26,1,51,50,49,1,1,1
30,7,810,39,14,3.8461537,8.571428,34.817818,30,1,51,50,49,1,1,1
30,7,820,44,12,3.409091,9,53.92177,42,1,51,50,49,1,1,1
30,7,830,42,16,3.5714285,7.3125,22.20209,33,1,51,50,49,1,1,1
30,7,840,43,15,3.488372,7.6666665,24.827253,35,1,51,50,49,1,1,1
30,7,850,43,13,3.488372,8.538462,36.493916,39,1,51,50,49,1,1,1
30,7,860,44,16,3.409091,7.0625,17.968283,37,1,51,50,49,1,1,1
30,7,870,45,16,3.3333333,7.0625,22.36364,37,1,51,50,49,1,1,1
30,7,880,43,16,3.488372,7.25,22.39868,34,1,51,50,49,1,1,1
30,7,890,38,15,3.9473684,8.066667,42.59176,29,1,51,50,49,1,1,1
30,7,900,42,17,3.5714285,6.9411764,23.32404,32,1,51,50,49,1,1,1
30,7,910,45,16,3.3333333,7.0625,18.727278,37,1,51,50,49,1,1,1
30,7,920,48,17,3.125,6.529412,11.558511,39,1,51,50,49,1,1,1
30,7,930,46,13,3.2608695,8.230769,23.752659,43,1,51,50,49,1,1,1
30,7,940,48,14,3.125,7.714286,16.835106,42,1,51,50,49,1,1,1
30,7,950,47,14,3.1914895,7.714286,16.853828,42,1,51,50,49,1,1,1
30,7,960,41,15,3.6585367,7.866667,23.080479,32,1,51,50,49,1,1,1
30,7,970,39,18,3.8461537,6.9444447,31.765179,25,1,51,50,49,1,1,1
30,7,980,36,15,4.1666665,8.266666,50.714302,26,1,51,50,49,1,1,1
30,7,990,39,14,3.8461537,8.428572,37.554657,32,1,51,50,49,1,1,1
30,7,1000,47,15,3.1914895,7.2,15.245134,42,1,51,50,49,1,1,1
30,8,10,105,13,1.4285715,3.4615386,0.72802055,105,1,58,41,51,1,1,1
30,8,20,120,6,1.25,3.1666667,0.32352942,131,1,58,41,51,1,1,1
30,8,30,110,9,1.3636364,3.7777777,0.93077666,116,1,58,41,51,1,1,1
30,8,40,100,13,1.5,3.8461537,1.1212121,100,1,58,41,51,1,1,1
30,8,50,98,10,1.5306122,4.3,1.3444135,107,1,58,41,51,1,1,1
30,8,60,95,12,1.5789474,4,1.2463616,102,1,58,41,51,1,1,1
30,8,70,90,13,1.6666666,4.076923,1.5056176,97,1,58,41,51,1,1,1
30,8,80,87,17,1.7241379,3.6470587,1.1788294,88,1,58,41,51,1,1,1
30,8,90,95,12,1.5789474,3.6666667,0.88465863,106,1,58,41,51,1,1,1
30,8,100,87,14,1.7241379,4.071429,1.6439434,93,1,58,41,51,1,1,1
30,8,110,82,13,1.8292683,4.5384617,2.4149337,91,1,58,41,51,1,1,1
30,8,120,82,17,1.8292683,4.2352943,2.5630815,78,1,58,41,51,1,1,1
30,8,130,76,16,1.9736842,4.6875,2.9592972,75,1,58,41,51,1,1,1
30,8,140,73,17,2.0547945,4.529412,2.8858466,73,1,58,41,51,1,1,1
30,8,150,71,18,2.1126761,4.5,3.2156951,69,1,58,41,51,1,1,1
30,8,160,68,13,2.2058823,5.8461537,8.553995,74,1,58,41,51,1,1,1
30,8,170,72,14,2.0833333,5.357143,4.2464814,75,1,58,41,51,1,1,1
30,8,180,73,15,2.0547945,5,6.080279,75,1,58,41,51,1,1,1
30,8,190,66,16,2.2727273,5.5,7.309094,62,1,58,41,51,1,1,1
30,8,200,61,19,2.4590163,5.263158,7.7191224,50,1,58,41,51,1,1,1
30,8,210,60,19,2.5,5.2105265,5.6101694,51,1,58,41,51,1,1,1
30,8,220,57,18,2.631579,5.6666665,7.9511294,48,1,58,41,51,1,1,1
30,8,230,54,17,2.7777777,6.1764708,9.534592,45,1,58,41,51,1,1,1
30,8,240,56,17,2.6785715,5.9411764,10.076628,49,1,58,41,51,1,1,1
30,8,250,58,18,2.586207,5.388889,7.2292786,53,1,58,41,51,1,1,1
30,8,260,58,14,2.586207,6.571429,13.334543,58,1,58,41,51,1,1,1
30,8,270,50,14,3,7.285714,16.204082,48,1,58,41,51,1,1,1
30,8,280,46,17,3.2608695,6.647059,17.21931,37,1,58,41,51,1,1,1
30,8,290,47,19,3.1914895,6,10.462531,36,1,58,41,51,1,1,1
30,8,300,44,17,3.409091,6.7647057,15.084563,35,1,58,41,51,1,1,1
30,8,310,47,16,3.1914895,6.6875,9.071227,43,1,58,41,51,1,1,1
30,8,320,47,18,3.1914895,6.1666665,7.8538356,39,1,58,41,51,1,1,1
30,8,330,44,15,3.409091,7.6,26.34038,36,1,58,41,51,1,1,1
30,8,340,38,16,3.9473684,7.75,45.024193,26,1,58,41,51,1,1,1
30,8,350,41,15,3.6585367,7.866667,28.130503,32,1,58,41,51,1,1,1
30,8,360,38,14,3.9473684,8.714286,41.56474,28,1,58,41,51,1,1,1
30,8,370,37,14,4.0540543,8.928572,39.108116,25,1,58,41,51,1,1,1
30,8,380,32,14,4.6875,9.214286,26.221775,21,1,58,41,51,1,1,1
30,8,390,32,13,4.6875,9.846154,36.995968,22,1,58,41,51,1,1,1
30,8,400,36,15,4.1666665,8.4,23.342855,24.000008,1,58,41,51,1,1,1
30,8,410,34,12,4.4117646,10.416667,62.6132,25,1,58,41,51,1,1,1
30,8,420,36,13,4.1666665,9.692307,60.657177,24,1,58,41,51,1,1,1
30,8,430,43,12,3.488372,9.333333,31.58915,38,1,58,41,51,1,1,1
30,8,440,45,12,3.3333333,9,29.636383,42,1,58,41,51,1,1,1
30,8,450,41,15,3.6585367,7.9333334,32.980515,31,1,58,41,51,1,1,1
30,8,460,41,16,3.6585367,7.4375,20.93048,31,1,58,41,51,1,1,1
30,8,470,45,16,3.3333333,7.0625,15.272733,37,1,58,41,51,1,1,1
30,8,480,43,12,3.488372,9.25,54.731976,39,1,58,41,51,1,1,1
30,8,490,49,15,3.0612245,7.2,15.100348,42,1,58,41,51,1,1,1
30,8,500,41,18,3.6585367,6.7222223,16.38048,29,1,58,41,51,1,1,1
30,8,510,39,16,3.8461537,7.5625,25.186235,29,1,58,41,51,1,1,1
30,8,520,38,15,3.9473684,8.2,27.889032,27,1,58,41,51,1,1,1
30,8,530,34,15,4.4117646,8.466666,25.885916,23.000008,1,58,41,51,1,1,1
30,8,540,32,15,4.6875,8.666667,34.221775,20,1,58,41,51,1,1,1
30,8,550,41,14,3.6585367,8.357142,27.330496,33.000008,1,58,41,51,1,1,1
30,8,560,36,14,4.1666665,8.5,44.314312,31,1,58,41,51,1,1,1
30,8,570,42,17,3.5714285,7,18.59233,31,1,58,41,51,1,1,1
30,8,580,44,14,3.409091,8.142858,27.596191,35.999992,1,58,41,51,1,1,1
30,8,590,44,17,3.409091,6.647059,15.82875,37,1,58,41,51,1,1,1
30,8,600,45,15,3.3333333,7.3333335,29.22729,40,1,58,41,51,1,1,1
30,8,610,45,13,3.3333333,8.692307,38.86365,37,1,58,41,51,1,1,1
30,8,620,38,16,3.9473684,7.625,26.916063,28,1,58,41,51,1,1,1
30,8,630,37,18,4.0540543,7.1666665,31.385895,21,1,58,41,51,1,1,1
30,8,640,36,14,4.1666665,8.785714,66.714294,27,1,58,41,51,1,1,1
30,8,650,32,15,4.6875,8.6,23.576612,21,1,58,41,51,1,1,1
30,8,660,31,12,4.83871,10.5,60.07312,24,1,58,41,51,1,1,1
30,8,670,36,16,4.1666665,7.875,22.25714,24,1,58,41,51,1,1,1
30,8,680,36,16,4.1666665,7.75,22.657139,26,1,58,41,51,1,1,1
30,8,690,34,14,4.4117646,8.928572,28.310162,25,1,58,41,51,1,1,1
30,8,700,37,14,4.0540543,8.785714,20.497005,27,1,58,41,51,1,1,1
30,8,710,40,14,3.75,8.5,29.320513,31,1,58,41,51,1,1,1
30,8,720,34,13,4.4117646,9.384615,37.34047,28.000008,1,58,41,51,1,1,1
30,8,730,33,14,4.5454545,9.214286,33.068184,21,1,58,41,51,1,1,1
30,8,740,35,18,4.285714,7.2777777,32.680668,19,1,58,41,51,1,1,1
30,8,750,37,19,4.0540543,6.736842,15.219219,22,1,58,41,51,1,1,1
30,8,760,38,16,3.9473684,7.625,33.078247,28,1,58,41,51,1,1,1
30,8,770,40,15,3.75,8.066667,38.705128,29,1,58,41,51,1,1,1
30,8,780,39,15,3.8461537,8.266666,45.607296,26,1,58,41,51,1,1,1
30,8,790,39,15,3.8461537,8.2,26.659916,27,1,58,41,51,1,1,1
30,8,800,38,16,3.9473684,7.875,21.186329,24,1,58,41,51,1,1,1
30,8,810,40,16,3.75,7.625,18.75641,28,1,58,41,51,1,1,1
30,8,820,37,11,4.0540543,10.909091,62.88585,30,1,58,41,51,1,1,1
30,8,830,40,15,3.75,8,40.141026,30,1,58,41,51,1,1,1
30,8,840,38,16,3.9473684,7.6875,45.348515,27,1,58,41,51,1,1,1
30,8,850,34,10,4.4117646,12.1,156.43137,29,1,58,41,51,1,1,1
30,8,860,34,11,4.4117646,11.090909,94.795006,28,1,58,41,51,1,1,1
30,8,870,37,11,4.0540543,10.545455,85.385864,33.999992,1,58,41,51,1,1,1
30,8,880,33,10,4.5454545,11.8,94.38069,32,1,58,41,51,1,1,1
30,8,890,32,11,4.6875,11.545455,73.5121,22.999992,1,58,41,51,1,1,1
30,8,900,30,10,5,12.6,80.68965,24,1,58,41,51,1,1,1
30,8,910,27,9,5.5555553,14.333333,101.79492,21,1,58,41,51,1,1,1
30,8,920,26,9,5.769231,14.444445,133.06464,20,1,58,41,51,1,1,1
30,8,930,27,8,5.5555553,16.125,134.56415,21,1,58,41,51,1,1,1
30,8,940,30,10,5,12.4,94.06896,26,1,58,41,51,1,1,1
30,8,950,32,12,4.6875,10.333333,113.64113,26,1,58,41,51,1,1,1
30,8,960,37,16,4.0540543,8,45.219234,22,1,58,41,51,1,1,1
30,8,970,41,16,3.6585367,7.375,40.380516,32,1,58,41,51,1,1,1
30,8,980,42,17,3.5714285,7.117647,29.665531,29,1,58,41,51,1,1,1
30,8,990,37,16,4.0540543,7.75,37.885902,26,1,58,41,51,1,1,1
30,8,1000,40,16,3.75,7.375,23.679487,32,1,58,41,51,1,1,1
30,9,10,111,6,1.3513514,3.8333333,0.57542986,127,1,55,42,53,1,1,1
30,9,20,124,5,1.2096775,3.4,0.31340137,133,1,55,42,53,1,1,1
30,9,30,113,8,1.3274336,3.625,0.5614723,121,1,55,42,53,1,1,1
30,9,40,111,9,1.3513514,3.5555556,0.6117943,118,1,55,42,53,1,1,1
30,9,50,115,5,1.3043479,3.6,0.42410448,132,1,55,42,53,1,1,1
30,9,60,113,6,1.3274336,3.5,0.4543297,129,1,55,42,53,1,1,1
30,9,70,110,9,1.3636364,3.5555556,0.6371983,118,1,55,42,53,1,1,1
30,9,80,100,15,1.5,3.4,0.85858583,99,1,55,42,53,1,1,1
30,9,90,93,15,1.6129032,3.8,1.218091,93,1,55,42,53,1,1,1
30,9,100,94,14,1.5957447,4.071429,1.4907323,93,1,55,42,53,1,1,1
30,9,110,90,15,1.6666666,4.133333,1.4606737,88,1,55,42,53,1,1,1
30,9,120,92,12,1.6304348,4.5,2.1696115,96,1,55,42,53,1,1,1
30,9,130,93,15,1.6129032,4,1.522441,90,1,55,42,53,1,1,1
30,9,140,84,16,1.7857143,4.4375,2.7728007,79,1,55,42,53,1,1,1
30,9,150,84,11,1.7857143,5.2727275,5.4956946,92,1,55,42,53,1,1,1
30,9,160,80,11,1.875,5.6363635,4.1107593,88,1,55,42,53,1,1,1
30,9,170,79,15,1.8987342,5,3.3229468,75,1,55,42,53,1,1,1
30,9,180,71,11,2.1126761,6.909091,6.587116,74,1,55,42,53,1,1,1
30,9,190,71,12,2.1126761,6.3333335,5.958546,74,1,55,42,53,1,1,1
30,9,200,73,14,2.0547945,5.357143,4.1080613,75,1,55,42,53,1,1,1
30,9,210,76,14,1.9736842,5,3.519297,80,1,55,42,53,1,1,1
30,9,220,68,19,2.2058823,4.5789475,3.6584716,63,1,55,42,53,1,1,1
30,9,230,61,16,2.4590163,5.875,7.28579,56,1,55,42,53,1,1,1
30,9,240,64,18,2.34375,5.2222223,5.1815476,56,1,55,42,53,1,1,1
30,9,250,66,19,2.2727273,4.8421054,4.1090903,58,1,55,42,53,1,1,1
30,9,260,68,18,2.2058823,5.111111,4.345043,58,1,55,42,53,1,1,1
30,9,270,68,15,2.2058823,5.6666665,7.2405686,65,1,55,42,53,1,1,1
30,9,280,59,15,2.542373,6.2,7.7007527,57,1,55,42,53,1,1,1
30,9,290,59,17,2.542373,5.5882354,6.7697186,55,1,55,42,53,1,1,1
30,9,300,54,12,2.7777777,7.6666665,13.949692,58,1,55,42,53,1,1,1
30,9,310,48,12,3.125,8.833333,22.664894,44,1,55,42,53,1,1,1
30,9,320,52,12,2.8846154,8.5,17.67269,48,1,55,42,53,1,1,1
30,9,330,47,14,3.1914895,7.857143,29.549484,40,1,55,42,53,1,1,1
30,9,340,41,12,3.6585367,9.833333,58.03053,32,1,55,42,53,1,1,1
30,9,350,47,11,3.1914895,9.636364,34.810352,44,1,55,42,53,1,1,1
30,9,360,48,10,3.125,10.6,54.45213,44,1,55,42,53,1,1,1
30,9,370,46,9,3.2608695,11.444445,32.46379,47,1,55,42,53,1,1,1
30,9,380,46,12,3.2608695,9.083333,25.174892,41,1,55,42,53,1,1,1
30,9,390,38,10,3.9473684,11.7,53.672848,33,1,55,42,53,1,1,1
30,9,400,42,11,3.5714285,10.454545,35.61676,35.000008,1,55,42,53,1,1,1
30,9,410,47,12,3.1914895,9.333333,29.24513,38,1,55,42,53,1,1,1
30,9,420,49,13,3.0612245,8.307693,26.058687,42,1,55,42,53,1,1,1
30,9,430,46,15,3.2608695,7.733333,24.908224,34,1,55,42,53,1,1,1
30,9,440,54,14,2.7777777,7.142857,18.968565,50,1,55,42,53,1,1,1
30,9,450,45,10,3.3333333,11,44.636383,40,1,55,42,53,1,1,1
30,9,460,47,9,3.1914895,11.444445,41.41905,47,1,55,42,53,1,1,1
30,9,470,37,8,4.0540543,14.125,113.66363,37,1,55,42,53,1,1,1
30,9,480,34,7,4.4117646,16.714285,142.61314,33.000008,1,55,42,53,1,1,1
30,9,490,28,8,5.357143,15.5,156.97888,26,1,55,42,53,1,1,1
30,9,500,31,9,4.83871,13.333333,117.07308,30,1,55,42,53,1,1,1
30,9,510,39,11,3.8461537,10.363636,48.60729,36,1,55,42,53,1,1,1
30,9,520,39,10,3.8461537,11.2,80.87044,38,1,55,42,53,1,1,1
30,9,530,46,12,3.2608695,9.083333,31.841566,41,1,55,42,53,1,1,1
30,9,540,44,10,3.409091,10.9,41.596195,41,1,55,42,53,1,1,1
30,9,550,38,9,3.9473684,12.444445,56.91608,38,1,55,42,53,1,1,1
30,9,560,36,11,4.1666665,10.636364,56.371456,33,1,55,42,53,1,1,1
30,9,570,39,11,3.8461537,10.272727,107.18622,37,1,55,42,53,1,1,1
30,9,580,43,13,3.488372,8.461538,34.58914,40,1,55,42,53,1,1,1
30,9,590,42,9,3.5714285,11.777778,118.78747,44,1,55,42,53,1,1,1
30,9,600,39,9,3.8461537,12.222222,138.76517,40,1,55,42,53,1,1,1
30,9,610,35,13,4.285714,9.384615,76.857155,28.000008,1,55,42,53,1,1,1
30,9,620,41,12,3.6585367,9.416667,57.43051,37,1,55,42,53,1,1,1
30,9,630,42,10,3.5714285,10.8,57.909447,42,1,55,42,53,1,1,1
30,9,640,38,10,3.9473684,11.2,62.69987,38,1,55,42,53,1,1,1
30,9,650,35,9,4.285714,12.666667,88.09247,36,1,55,42,53,1,1,1
30,9,660,34,10,4.4117646,12,75.5223,30,1,55,42,53,1,1,1
30,9,670,32,8,4.6875,14.75,71.383064,32,1,55,42,53,1,1,1
30,9,680,33,11,4.5454545,11.272727,98.81821,26,1,55,42,53,1,1,1
30,9,690,42,13,3.5714285,8.846154,32.250904,34.999992,1,55,42,53,1,1,1
30,9,700,40,11,3.75,10.363636,36.807693,36,1,55,42,53,1,1,1
30,9,710,37,14,4.0540543,8.642858,38.10812,28.999992,1,55,42,53,1,1,1
30,9,720,37,16,4.0540543,7.75,27.27478,26,1,55,42,53,1,1,1
30,9,730,45,14,3.3333333,8.071428,37.63638,37,1,55,42,53,1,1,1
30,9,740,44,14,3.409091,7.857143,18.293863,40,1,55,42,53,1,1,1
30,9,750,47,19,3.1914895,6.0526314,9.549486,35,1,55,42,53,1,1,1
30,9,760,49,20,3.0612245,5.65,7.933677,37,1,55,42,53,1,1,1
30,9,770,51,21,2.9411764,5.3809524,7.5364666,37,1,55,42,53,1,1,1
30,9,780,45,17,3.3333333,6.7058825,11.090915,36,1,55,42,53,1,1,1
30,9,790,47,17,3.1914895,6.647059,10.853833,37,1,55,42,53,1,1,1
30,9,800,47,18,3.1914895,6.388889,19.245132,35,1,55,42,53,1,1,1
30,9,810,43,15,3.488372,7.5333333,31.112953,37,1,55,42,53,1,1,1
30,9,820,45,16,3.3333333,6.9375,15.227276,39,1,55,42,53,1,1,1
30,9,830,42,16,3.5714285,7.125,15.763063,36,1,55,42,53,1,1,1
30,9,840,48,14,3.125,7.285714,12.239362,48,1,55,42,53,1,1,1
30,9,850,35,15,4.285714,8.133333,38.38655,28,1,55,42,53,1,1,1
30,9,860,33,12,4.5454545,10.25,44.19316,27,1,55,42,53,1,1,1
30,9,870,33,13,4.5454545,9.461538,32.755676,27,1,55,42,53,1,1,1
30,9,880,25,9,6,14.333333,266.08334,21,1,55,42,53,1,1,1
30,9,890,24,10,6.25,13.2,97.847824,18,1,55,42,53,1,1,1
30,9,900,27,10,5.5555553,12.6,68.564095,24,1,55,42,53,1,1,1
30,9,910,28,12,5.357143,10.75,59.86774,21,1,55,42,53,1,1,1
30,9,920,31,9,4.83871,13.444445,64.739784,29,1,55,42,53,1,1,1
30,9,930,33,14,4.5454545,8.928572,37.94316,25,1,55,42,53,1,1,1
30,9,940,36,13,4.1666665,9.307693,34.25717,29,1,55,42,53,1,1,1
30,9,950,34,13,4.4117646,9.307693,32.91622,29,1,55,42,53,1,1,1
30,9,960,34,14,4.4117646,8.928572,39.09805,25,1,55,42,53,1,1,1
30,9,970,35,12,4.285714,9.916667,36.2689,31,1,55,42,53,1,1,1
30,9,980,31,12,4.83871,10.416667,51.006454,25,1,55,42,53,1,1,1
30,9,990,32,14,4.6875,8.928572,37.64113,25,1,55,42,53,1,1,1
30,9,1000,33,14,4.5454545,8.857142,36.94317,26.000008,1,55,42,53,1,1,1
50,0,10,36,13,4.1666665,9.153846,58.200024,31.000008,0.94,54,58,29,0.9818182,1,0.7837838
50,0,20,34,13,4.4117646,9.538462,38.613194,26,0.9533333,54,58,31,0.9818182,1,0.8378378
50,0,30,39,16,3.8461537,7.6875,25.659916,27,0.97333336,54,58,34,0.9818182,1,0.9189189
50,0,40,38,13,3.9473684,9,36.699863,33,0.98,54,58,35,0.9818182,1,0.9459459
50,0,50,37,15,4.0540543,8.133333,34.719234,28,0.98,54,58,35,0.9818182,1,0.9459459
50,0,60,33,15,4.5454545,8.666667,56.005653,20,0.98,54,58,35,0.9818182,1,0.9459459
50,0,70,38,15,3.9473684,8.2,62.645817,27,0.98,54,58,35,0.9818182,1,0.9459459
50,0,80,31,13,4.83871,9.846154,98.87307,22,0.98,54,58,35,0.9818182,1,0.9459459
50,0,90,30,17,5,7.882353,46,16,0.98,54,58,35,0.9818182,1,0.9459459
50,0,100,33,12,4.5454545,10.333333,52.63066,26,0.98,54,58,35,0.9818182,1,0.9459459
50,0,110,29,10,5.172414,12.5,99.862045,25,0.98,54,58,35,0.9818182,1,0.9459459
50,0,120,31,10,4.83871,12.2,76.47309,28,0.98,54,58,35,0.9818182,1,0.9459459
50,0,130,25,12,6,11.083333,121.583336,17,0.98,54,58,35,0.9818182,1,0.9459459
50,0,140,23,14,6.521739,9.857142,74.260864,12,0.98,54,58,35,0.9818182,1,0.9459459
50,0,150,22,9,6.818182,14.777778,212.72722,17,0.98,54,58,35,0.9818182,1,0.9459459
50,0,160,24,10,6.25,12.9,100.54348,21,0.98,54,58,35,0.9818182,1,0.9459459
50,0,170,22,9,6.818182,14.444445,399.67963,20,0.98,54,58,35,0.9818182,1,0.9459459
50,0,180,24,12,6.25,10.833333,111.152176,20,0.98,54,58,35,0.9818182,1,0.9459459
50,0,190,25,12,6,11,115.166664,18,0.98,54,58,35,0.9818182,1,0.9459459
50,0,200,20,9,7.5,15.111111,238.36842,14,0.98,54,58,35,0.9818182,1,0.9459459
50,0,210,17,10,8.823529,14.1,311.15442,9,0.98,54,58,35,0.9818182,1,0.9459459
50,0,220,17,10,8.823529,14,298.02942,10,0.98,54,58,35,0.9818182,1,0.9459459
50,0,230,12,8,12.5,18.125,986.2727,5,0.98,54,58,35,0.9818182,1,0.9459459
50,0,240,14,7,10.714286,20.428572,808.9889,7,0.98,54,58,35,0.9818182,1,0.9459459
50,0,250,19,10,7.894737,14,367.2106,10,0.98,54,58,35,0.9818182,1,0.9459459
50,0,260,16,9,9.375,15.555555,439.18332,10,0.98,54,58,35,0.9818182,1,0.9459459
50,0,270,16,7,9.375,19.571428,642.7833,13,0.98,54,58,35,0.9818182,1,0.9459459
50,0,280,17,5,8.823529,26.6,621.0295,17,0.98,54,58,35,0.9818182,1,0.9459459
50,0,290,19,8,7.894737,16.75,421.09952,16,0.98,54,58,35,0.9818182,1,0.9459459
50,0,300,20,10,7.5,13.6,373.8421,14,0.98,54,58,35,0.9818182,1,0.9459459
50,0,310,21,9,7.142857,14.777778,334.02863,17,0.98,54,58,35,0.9818182,1,0.9459459
50,0,320,16,6,9.375,22.666666,725.7167,14,0.98,54,58,35,0.9818182,1,0.9459459
50,0,330,21,9,7.142857,14.777778,312.62866,17,0.98,54,58,35,0.9818182,1,0.9459459
50,0,340,21,7,7.142857,18.857143,397.32867,18,0.98,54,58,35,0.9818182,1,0.9459459
50,0,350,15,7,10,19.857143,616,11,0.98,54,58,35,0.9818182,1,0.9459459
50,0,360,17,8,8.823529,17.375,582.90454,11,0.98,54,58,35,0.9818182,1,0.9459459
50,0,370,13,6,11.538462,23.5,851.2695,9,0.98,54,58,35,0.9818182,1,0.9459459
50,0,380,13,2,11.538462,67.5,1289.1029,15,0.98,54,58,35,0.9818182,1,0.9459459
50,0,390,15,5,10,27.6,865.7143,12,0.98,54,58,35,0.9818182,1,0.9459459
50,0,400,18,8,8.333333,17.125,552.7056,13,0.98,54,58,35,0.9818182,1,0.9459459
50,0,410,17,7,8.823529,19.428572,722.6545,14,0.98,54,58,35,0.9818182,1,0.9459459
50,0,420,18,10,8.333333,13.9,278.47064,11,0.98,54,58,35,0.9818182,1,0.9459459
50,0,430,14,6,10.714286,23.166666,696.3734,11,0.98,54,58,35,0.9818182,1,0.9459459
50,0,440,11,4,13.636364,35,706.6544,10,0.98,54,58,35,0.9818182,1,0.9459459
50,0,450,13,6,11.538462,23.5,594.7693,9,0.98,54,58,35,0.9818182,1,0.9459459
50,0,460,12,6,12.5,23.666666,680.2727,8,0.98,54,58,35,0.9818182,1,0.9459459
50,0,470,11,7,13.636364,20.714285,389.45456,5,0.98,54,58,35,0.9818182,1,0.9459459
50,0,480,12,8,12.5,18.125,334.63635,5,0.98,54,58,35,0.9818182,1,0.9459459
50,0,490,9,7,16.666666,21.142857,817.25,2,0.98,54,58,35,0.9818182,1,0.9459459
50,0,500,12,8,12.5,18,411,6,0.98,54,58,35,0.9818182,1,0.9459459
50,0,510,10,8,15,18.25,992,4,0.98,54,58,35,0.9818182,1,0.9459459
50,0,520,8,5,18.75,29.2,1657.9286,4,0.98,54,58,35,0.9818182,1,0.9459459
50,0,530,8,5,18.75,29.2,1918.5,4,0.98,54,58,35,0.9818182,1,0.9459459
50,0,540,8,3,18.75,48,2101.3572,6,0.98,54,58,35,0.9818182,1,0.9459459
50,0,550,7,3,21.428572,48.333332,2028.619,5,0.98,54,58,35,0.9818182,1,0.9459459
50,0,560,5,3,30,49,3325,3,0.98,54,58,35,0.9818182,1,0.9459459
50,0,570,8,5,18.75,29,1433.0714,5,0.98,54,58,35,0.9818182,1,0.9459459
50,0,580,9,4,16.666666,35.75,1271,7,0.98,54,58,35,0.9818182,1,0.9459459
50,0,590,8,4,18.75,36.25,1475.0714,5,0.98,54,58,35,0.9818182,1,0.9459459
50,0,600,8,4,18.75,36.25,1536.7858,5,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,610,7,3,21.428572,48.333332,2030.2855,5,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,620,5,3,30,49.333332,2909.5,2,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,630,6,2,25,73,1696,4,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,640,9,4,16.666666,35.75,724.75006,7,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,650,9,4,16.666666,35.75,736.5,7,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,660,11,6,13.636364,24,509.65454,6,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,670,13,7,11.538462,20.285715,371.10254,8,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,680,12,7,12.5,20.571428,639.7273,6,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,690,13,7,11.538462,20.428572,585.93585,7,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,700,12,6,12.5,23.833334,589.1818,7,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,710,12,7,12.5,20.714285,541.7273,5,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,720,14,5,10.714286,28,622.9889,10,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,730,14,7,10.714286,20.285715,557.912,8,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,740,13,7,11.538462,20.428572,306.93588,7,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,750,13,7,11.538462,20.285715,318.43588,8,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,760,12,8,12.5,18.125,536.4545,5,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,770,9,6,16.666666,24.5,581.25006,3,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,780,11,6,13.636364,24.166666,1116.2544,5,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,790,14,8,10.714286,18,529.29663,6,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,800,17,11,8.823529,12.909091,149.7794,8,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,810,16,8,9.375,17.5,280.25,10,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,820,16,12,9.375,11.916667,99.85,7,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,830,16,12,9.375,12.083333,131.18333,5,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,840,14,11,10.714286,13.272727,148.989,4,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,850,16,14,9.375,10.571428,36.25,2,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,860,16,11,9.375,13,154.51666,7,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,870,15,9,10,15.666667,229,9,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,880,14,10,10.714286,14.5,153.75822,5,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,890,14,9,10.714286,15.888889,174.52745,7,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,900,13,9,11.538462,16,193.60255,6,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,910,11,5,13.636364,28.4,378.6546,8,0.9866667,54,58,36,0.9818182,1,0.972973
50,0,920,10,4,15,35.5,908,8,0.9866667,54,58,36,0.9818182,1,0.972973
