max distance,Trial Number, Time Step,  Total Num Clusters,  truely Num Clusters, Mean Cluster Size,  truely Mean cluster size, Cluster Size Std.Dev,  Unclustered boids, Mean Correct Belief (All) ,Correct Red Number,Correct Green Number,Correct Blue Number,Mean Correct Belief (All Red),  Mean Correct Belief (All Green),  Mean Correct Belief (All Blue)
30,9,1750,26,12,5.769231,10.916667,72.82463,19,0.99333334,41,59,49,1,1,0.98
30,9,1800,36,18,4.1666665,7.1666665,21.914282,21,0.99333334,41,59,49,1,1,0.98
30,9,1850,32,14,4.6875,9.214286,67.31855,21,0.99333334,41,59,49,1,1,0.98
30,9,1900,34,12,4.4117646,10.25,49.158646,27,0.99333334,41,59,49,1,1,0.98
30,9,1950,27,6,5.5555553,21,202.94862,24,0.99333334,41,59,49,1,1,0.98
30,9,2000,30,12,5,10.666667,90.344826,22,0.99333334,41,59,49,1,1,0.98
30,9,2050,40,16,3.75,7.6875,36.24359,27,0.99333334,41,59,49,1,1,0.98
30,9,2100,46,13,3.2608695,8.230769,30.552677,43,0.99333334,41,59,49,1,1,0.98
30,9,2150,43,17,3.488372,6.8235292,21.11297,34,0.99333334,41,59,49,1,1,0.98
30,9,2200,38,16,3.9473684,7.6875,30.26743,27,0.99333334,41,59,49,1,1,0.98
30,9,2250,42,14,3.5714285,8.071428,31.275284,37,0.99333334,41,59,49,1,1,0.98
30,9,2300,40,15,3.75,7.9333334,39.320515,31,0.99333334,41,59,49,1,1,0.98
30,9,2350,33,11,4.5454545,11.181818,76.75569,27,0.99333334,41,59,49,1,1,0.98
30,9,2400,29,13,5.172414,10,52.86208,20,0.99333334,41,59,49,1,1,0.98
30,9,2450,31,10,4.83871,12.2,88.339745,28,1,41,59,50,1,1,1
30,9,2500,26,13,5.769231,10.307693,90.18463,16,1,41,59,50,1,1,1
30,9,2550,32,12,4.6875,10.5,43.77016,24,0.99333334,40,59,50,0.9756098,1,1
30,9,2600,31,18,4.83871,7.3333335,84.273094,18,0.99333334,40,59,50,0.9756098,1,1
30,9,2650,30,15,5,8.8,61.24138,18,0.99333334,40,59,50,0.9756098,1,1
30,9,2700,37,18,4.0540543,6.888889,48.330345,26,0.99333334,40,59,50,0.9756098,1,1
30,9,2750,32,18,4.6875,7.3333335,29.189516,18,0.99333334,40,59,50,0.9756098,1,1
30,9,2800,31,14,4.83871,9.071428,36.873127,23,0.99333334,40,59,50,0.9756098,1,1
30,9,2850,46,17,3.2608695,6.7647057,20.330423,35,0.99333334,40,59,50,0.9756098,1,1
30,9,2900,32,14,4.6875,9,45.96371,24,0.99333334,40,59,50,0.9756098,1,1
30,9,2950,31,14,4.83871,9.142858,49.539795,22,0.99333334,40,59,50,0.9756098,1,1
30,9,3000,32,14,4.6875,9.285714,57.125,20,0.99333334,40,59,50,0.9756098,1,1
30,9,3050,30,10,5,12.3,166.75862,27,0.99333334,40,59,50,0.9756098,1,1
30,9,3100,29,12,5.172414,10.75,177.14784,21,0.99333334,40,59,50,0.9756098,1,1
30,9,3150,39,13,3.8461537,9.153846,77.71255,31.000008,0.99333334,40,59,50,0.9756098,1,1
30,9,3200,42,14,3.5714285,8.357142,102.9338,33.000008,0.99333334,40,59,50,0.9756098,1,1
30,9,3250,42,13,3.5714285,8.769231,67.66552,36,0.99333334,40,59,50,0.9756098,1,1
30,9,3300,40,12,3.75,9.5,61.679485,36,1,41,59,50,1,1,1
30,9,3350,41,14,3.6585367,8.071428,40.830513,37,1,41,59,50,1,1,1
30,9,3400,43,16,3.488372,7.375,21.446306,32,1,41,59,50,1,1,1
30,9,3450,39,19,3.8461537,6.631579,39.60729,24,1,41,59,50,1,1,1
30,9,3500,36,14,4.1666665,8.857142,65.114296,26.000008,1,41,59,50,1,1,1
30,9,3550,39,19,3.8461537,6.6842103,17.923075,23.000008,1,41,59,50,1,1,1
30,9,3600,41,15,3.6585367,8,26.330486,30,1,41,59,50,1,1,1
30,9,3650,39,16,3.8461537,7.75,60.50203,26,1,41,59,50,1,1,1
30,9,3700,34,17,4.4117646,7.647059,52.6738,20,1,41,59,50,1,1,1
30,9,3750,27,13,5.5555553,10.230769,102.25644,17,1,41,59,50,1,1,1
30,9,3800,44,15,3.409091,7.5333333,16.107819,37,1,41,59,50,1,1,1
30,9,3850,49,15,3.0612245,7.133333,13.142011,43,1,41,59,50,1,1,1
30,9,3900,36,14,4.1666665,8.714286,39.057167,28,1,41,59,50,1,1,1
30,9,3950,43,15,3.488372,7.733333,16.874874,34,1,41,59,50,1,1,1
30,9,4000,37,18,4.0540543,7.111111,41.774788,22,1,41,59,50,1,1,1
30,9,4050,37,17,4.0540543,7.2941175,20.719225,26,1,41,59,50,1,1,1
30,9,4100,35,16,4.285714,7.9375,49.033607,23,1,41,59,50,1,1,1
30,9,4150,33,15,4.5454545,8.533334,37.19317,22,1,41,59,50,1,1,1
30,9,4200,30,16,5,8.3125,49.24138,17,1,41,59,50,1,1,1
30,9,4250,28,14,5.357143,9.5,86.08993,17,1,41,59,50,1,1,1
30,9,4300,31,14,4.83871,9.214286,98.006424,21,1,41,59,50,1,1,1
30,9,4350,27,14,5.5555553,9.571428,76.71794,16,1,41,59,50,1,1,1
30,9,4400,41,21,3.6585367,5.904762,10.480486,26,1,41,59,50,1,1,1
30,9,4450,31,16,4.83871,8.3125,23.606462,17,1,41,59,50,1,1,1
30,9,4500,26,12,5.769231,10.916667,50.264633,19,1,41,59,50,1,1,1
30,9,4550,26,11,5.769231,11.818182,80.344635,20,1,41,59,50,1,1,1
30,9,4600,28,12,5.357143,10.75,64.015884,21,1,41,59,50,1,1,1
30,9,4650,32,14,4.6875,9,40.221775,24,1,41,59,50,1,1,1
30,9,4700,28,9,5.357143,14.111111,103.71954,23,1,41,59,50,1,1,1
30,9,4750,28,11,5.357143,11.909091,102.38619,19,1,41,59,50,1,1,1
30,9,4800,29,9,5.172414,13.888889,154.07642,25,1,41,59,50,1,1,1
30,9,4850,27,7,5.5555553,18,219.79477,24,1,41,59,50,1,1,1
30,9,4900,30,8,5,15.25,143.65517,28,1,41,59,50,1,1,1
30,9,4950,32,9,4.6875,13.444445,84.28629,29,1,41,59,50,1,1,1
30,9,5000,26,9,5.769231,14.222222,56.26465,22,1,41,59,50,1,1,1
50,0,50,29,15,5.172414,8.733334,38.647793,19,0.68666667,38,34,31,0.7755102,0.68,0.60784316
50,0,100,17,11,8.823529,12.909091,198.1544,8,0.68666667,38,34,31,0.7755102,0.68,0.60784316
50,0,150,23,9,6.521739,14.444445,97.897224,20,0.68,38,34,30,0.7755102,0.68,0.5882353
50,0,200,26,15,5.769231,8.933333,43.62462,16,0.70666665,39,35,32,0.79591835,0.7,0.627451
50,0,250,22,13,6.818182,10.538462,58.0606,13,0.7266667,41,35,33,0.8367347,0.7,0.64705884
50,0,300,17,11,8.823529,12.727273,188.27942,10,0.73333335,42,35,33,0.85714287,0.7,0.64705884
50,0,350,24,12,6.25,11.333333,100.978264,14,0.73333335,42,35,33,0.85714287,0.7,0.64705884
50,0,400,18,10,8.333333,14.2,80.70591,8,0.74,42,35,34,0.85714287,0.7,0.6666667
50,0,450,15,11,10,13.272727,108.42857,4,0.76,44,35,35,0.8979592,0.7,0.6862745
50,0,500,16,8,9.375,17.375,374.65,11,0.76,44,34,36,0.8979592,0.68,0.7058824
50,0,550,16,9,9.375,15.777778,147.71666,8,0.74666667,43,34,35,0.877551,0.68,0.6862745
50,0,600,18,8,8.333333,17.25,167.41177,12,0.74,42,34,35,0.85714287,0.68,0.6862745
50,0,650,21,9,7.142857,14.888889,122.62854,16,0.74,42,34,35,0.85714287,0.68,0.6862745
50,0,700,21,12,7.142857,11.416667,65.62857,13,0.74666667,42,35,35,0.85714287,0.7,0.6862745
50,0,750,18,8,8.333333,17.375,127.52946,11,0.74666667,41,36,35,0.8367347,0.72,0.6862745
50,0,800,18,7,8.333333,19.428572,222.00002,14,0.76666665,42,37,36,0.85714287,0.74,0.7058824
50,0,850,15,8,10,17.75,252.85715,8,0.78,43,38,36,0.877551,0.76,0.7058824
50,0,900,23,12,6.521739,11.416667,151.62445,13,0.7733333,43,38,35,0.877551,0.76,0.6862745
50,0,950,14,9,10.714286,16,438.21973,6,0.7866667,44,38,36,0.8979592,0.76,0.7058824
50,0,1000,16,10,9.375,14.1,289.71667,9,0.7866667,43,39,36,0.877551,0.78,0.7058824
50,0,1050,15,10,10,14.3,121.57143,7,0.79333335,44,39,36,0.8979592,0.78,0.7058824
50,0,1100,13,8,11.538462,18,168.9359,6,0.79333335,44,39,36,0.8979592,0.78,0.7058824
50,0,1150,5,3,30,49.333332,2191.5,2,0.8,44,40,36,0.8979592,0.8,0.7058824
50,0,1200,7,4,21.428572,36.75,2598.619,3,0.8066667,45,40,36,0.9183673,0.8,0.7058824
50,0,1250,8,3,18.75,48,1891.6428,6,0.8066667,45,40,36,0.9183673,0.8,0.7058824
50,0,1300,12,7,12.5,20.428572,471.72726,7,0.8066667,45,40,36,0.9183673,0.8,0.7058824
50,0,1350,14,11,10.714286,13.272727,267.2967,4,0.8066667,45,40,36,0.9183673,0.8,0.7058824
50,0,1400,16,11,9.375,13.090909,191.18333,6,0.81333333,45,41,36,0.9183673,0.82,0.7058824
50,0,1450,13,10,11.538462,14.6,115.435905,4,0.81333333,45,41,36,0.9183673,0.82,0.7058824
50,0,1500,8,6,18.75,24.5,928.5,3,0.82,45,41,37,0.9183673,0.82,0.7254902
50,0,1550,13,8,11.538462,17.875,181.10258,7,0.82,45,41,37,0.9183673,0.82,0.7254902
50,0,1600,14,7,10.714286,20.142857,187.14285,9,0.85333335,45,43,40,0.9183673,0.86,0.78431374
50,0,1650,14,8,10.714286,17.875,371.1428,7,0.85333335,45,43,40,0.9183673,0.86,0.78431374
50,0,1700,17,8,8.823529,17.375,196.02939,11,0.8466667,45,43,39,0.9183673,0.86,0.7647059
50,0,1750,9,5,16.666666,29,500.25,5,0.85333335,45,43,40,0.9183673,0.86,0.78431374
50,0,1800,9,6,16.666666,24.5,1424.4999,3,0.85333335,45,43,40,0.9183673,0.86,0.78431374
50,0,1850,13,10,11.538462,14.7,101.935905,3,0.85333335,45,43,40,0.9183673,0.86,0.78431374
50,0,1900,6,5,25,29.8,1648.4,1,0.85333335,45,43,40,0.9183673,0.86,0.78431374
50,0,1950,10,7,15,21,450.22223,3,0.86,46,43,40,0.93877554,0.86,0.78431374
50,0,2000,17,9,8.823529,15.666667,119.154434,9,0.86,46,43,40,0.93877554,0.86,0.78431374
50,0,2050,15,7,10,20,278.2857,10,0.8666667,46,43,41,0.93877554,0.86,0.8039216
50,0,2100,14,9,10.714286,16.11111,154.83514,5,0.87333333,47,43,41,0.9591837,0.86,0.8039216
50,0,2150,14,9,10.714286,16.11111,220.98907,5,0.88,47,43,42,0.9591837,0.86,0.8235294
50,0,2200,16,13,9.375,11.307693,83.05,3,0.88666666,47,44,42,0.9591837,0.88,0.8235294
50,0,2250,12,10,12.5,14.7,93,3,0.8933333,47,45,42,0.9591837,0.9,0.8235294
50,0,2300,14,9,10.714286,16.11111,285.75827,5,0.9,47,45,43,0.9591837,0.9,0.84313726
50,0,2350,15,10,10,14.4,371.7143,6,0.8933333,47,45,42,0.9591837,0.9,0.8235294
50,0,2400,11,5,13.636364,28.2,1055.0544,9,0.88666666,47,44,42,0.9591837,0.88,0.8235294
50,0,2450,11,6,13.636364,24.166666,867.6544,5,0.8933333,47,44,43,0.9591837,0.88,0.84313726
50,0,2500,7,7,21.428572,21.428572,397.61902,0,0.8933333,47,44,43,0.9591837,0.88,0.84313726
50,0,2550,7,6,21.428572,24.833334,611.9524,1,0.8933333,47,44,43,0.9591837,0.88,0.84313726
50,0,2600,8,5,18.75,29.4,1065.9286,3,0.8933333,47,44,43,0.9591837,0.88,0.84313726
50,0,2650,9,7,16.666666,20.857143,380,4,0.9,47,45,43,0.9591837,0.9,0.84313726
50,0,2700,11,6,13.636364,23.833334,564.65454,7,0.9,48,44,43,0.97959185,0.88,0.84313726
50,0,2750,14,7,10.714286,20.142857,237.6044,9,0.9066667,48,45,43,0.97959185,0.9,0.84313726
50,0,2800,15,11,10,13.181818,87.85714,5,0.9066667,48,45,43,0.97959185,0.9,0.84313726
50,0,2850,8,6,18.75,24.666666,448.2143,2,0.9066667,48,45,43,0.97959185,0.9,0.84313726
50,0,2900,4,4,37.5,37.5,2115,0,0.9066667,48,45,43,0.97959185,0.9,0.84313726
50,0,2950,4,4,37.5,37.5,3499.6667,0,0.9066667,48,45,43,0.97959185,0.9,0.84313726
50,0,3000,6,4,25,37,2324.8,2,0.9066667,48,45,43,0.97959185,0.9,0.84313726
50,0,3050,8,7,18.75,21.285715,787.0714,1,0.9066667,48,45,43,0.97959185,0.9,0.84313726
50,0,3100,7,5,21.428572,29.4,722.9524,3,0.9066667,48,45,43,0.97959185,0.9,0.84313726
50,0,3150,6,3,25,49,2536,3,0.91333336,48,45,44,0.97959185,0.9,0.8627451
50,0,3200,14,8,10.714286,17.875,275.60443,7,0.91333336,48,45,44,0.97959185,0.9,0.8627451
50,0,3250,14,7,10.714286,20.142857,222.21979,9,0.91333336,48,45,44,0.97959185,0.9,0.8627451
50,0,3300,7,5,21.428572,29.4,799.28564,3,0.91333336,48,45,44,0.97959185,0.9,0.8627451
50,0,3350,9,8,16.666666,18.625,219.75,1,0.91333336,48,45,44,0.97959185,0.9,0.8627451
50,0,3400,7,4,21.428572,36.5,1273.619,4,0.91333336,48,45,44,0.97959185,0.9,0.8627451
50,0,3450,6,5,25,29.6,2128.8,2,0.91333336,48,45,44,0.97959185,0.9,0.8627451
50,0,3500,9,7,16.666666,20.857143,394.99997,4,0.91333336,48,45,44,0.97959185,0.9,0.8627451
50,0,3550,11,6,13.636364,23.833334,424.0546,7,0.92,48,46,44,0.97959185,0.92,0.8627451
50,0,3600,10,6,15,24.333334,614.44446,4,0.9266667,48,47,44,0.97959185,0.94,0.8627451
50,0,3650,9,5,16.666666,28.8,455.5,6,0.92,48,46,44,0.97959185,0.92,0.8627451
50,0,3700,14,8,10.714286,17.75,255.14288,8,0.91333336,48,47,42,0.97959185,0.94,0.8235294
50,0,3750,16,8,9.375,17.5,205.85,10,0.91333336,48,47,42,0.97959185,0.94,0.8235294
50,0,3800,14,10,10.714286,14.4,172.06593,6,0.9066667,48,46,42,0.97959185,0.92,0.8235294
50,0,3850,13,10,11.538462,14.5,300.2692,5,0.9066667,48,46,42,0.97959185,0.92,0.8235294
50,0,3900,12,9,12.5,16.222221,353.9091,4,0.91333336,48,46,43,0.97959185,0.92,0.84313726
50,0,3950,10,9,15,16.555555,480.8889,1,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4000,14,11,10.714286,13.363636,169.45055,3,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4050,11,8,13.636364,18.375,222.85457,3,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4100,8,8,18.75,18.75,586.2143,0,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4150,13,8,11.538462,17.875,271.60254,7,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4200,12,7,12.5,20.285715,381.72726,8,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4250,16,7,9.375,19.285715,149.71666,15,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4300,11,8,13.636364,18.125,168.85457,5,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4350,13,8,11.538462,18,166.93591,6,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4400,9,6,16.666666,24.166666,312.25,5,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4450,11,6,13.636364,23.666666,281.6546,8,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4500,11,6,13.636364,24,569.05457,6,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4550,12,7,12.5,20.428572,506.27274,7,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4600,11,5,13.636364,28.6,638.45447,7,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4650,13,8,11.538462,17.875,423.10257,7,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4700,15,7,10,19.714285,362.42856,12,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4750,11,8,13.636364,18.25,376.85458,4,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4800,10,7,15,20.857143,1086.2222,4,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4850,11,10,13.636364,14.9,203.65454,1,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4900,17,13,8.823529,11.153846,82.77941,5,0.92,48,47,43,0.97959185,0.94,0.84313726
50,0,4950,15,11,10,13.181818,160.71428,5,0.91333336,48,47,42,0.97959185,0.94,0.8235294
50,0,5000,14,8,10.714286,17.75,224.98901,8,0.91333336,48,47,42,0.97959185,0.94,0.8235294
50,1,50,30,17,5,7.7058825,35.86207,19,0.64,39,26,31,0.7647059,0.5652174,0.5849057
50,1,100,18,10,8.333333,13.7,131.64706,13,0.6333333,39,24,32,0.7647059,0.5217391,0.6037736
50,1,150,13,6,11.538462,23.666666,166.26924,8,0.6533333,38,26,34,0.74509805,0.5652174,0.6415094
50,1,200,10,6,15,24,839.55554,6,0.67333335,38,28,35,0.74509805,0.6086956,0.6603774
50,1,250,12,7,12.5,20.428572,477.18182,7,0.68666667,40,29,34,0.78431374,0.6304348,0.6415094
50,1,300,15,9,10,15.666667,312.57144,9,0.68,40,29,33,0.78431374,0.6304348,0.6226415
50,1,350,14,9,10.714286,16.11111,226.68134,5,0.7133333,42,30,35,0.8235294,0.65217394,0.6603774
50,1,400,16,9,9.375,15.666667,195.58333,9,0.72,42,30,36,0.8235294,0.65217394,0.6792453
50,1,450,16,9,9.375,15.777778,217.18333,8,0.72,42,30,36,0.8235294,0.65217394,0.6792453
50,1,500,14,9,10.714286,16.11111,227.2967,5,0.72,42,30,36,0.8235294,0.65217394,0.6792453
50,1,550,15,8,10,17.875,506.85715,7,0.73333335,44,30,36,0.8627451,0.65217394,0.6792453
50,1,600,15,8,10,17.875,444.42856,7,0.72,44,29,35,0.8627451,0.6304348,0.6603774
50,1,650,18,9,8.333333,15.444445,236.4706,11,0.7266667,44,30,35,0.8627451,0.65217394,0.6603774
50,1,700,17,10,8.823529,14.2,146.1544,8,0.7266667,44,30,35,0.8627451,0.65217394,0.6603774
50,1,750,20,13,7.5,10.923077,114.789474,8,0.75333333,44,34,35,0.8627451,0.73913044,0.6603774
50,1,800,15,8,10,17.375,266.85715,11,0.74666667,44,33,35,0.8627451,0.7173913,0.6603774
50,1,850,14,7,10.714286,20.142857,598.8351,9,0.76,45,33,36,0.88235295,0.7173913,0.6792453
50,1,900,10,4,15,35.25,832.2222,9,0.76,45,33,36,0.88235295,0.7173913,0.6792453
50,1,950,15,5,10,27.2,453.7143,14,0.76,45,33,36,0.88235295,0.7173913,0.6792453
50,1,1000,15,9,10,15.666667,371.14285,9,0.7733333,45,33,38,0.88235295,0.7173913,0.7169811
50,1,1050,12,8,12.5,18,289,6,0.7866667,45,34,39,0.88235295,0.73913044,0.7358491
50,1,1100,10,7,15,20.714285,268,5,0.7866667,45,34,39,0.88235295,0.73913044,0.7358491
50,1,1150,11,7,13.636364,20.857143,355.0546,4,0.7866667,45,34,39,0.88235295,0.73913044,0.7358491
50,1,1200,14,12,10.714286,12.333333,140.21977,2,0.8,45,34,41,0.88235295,0.73913044,0.7735849
50,1,1250,20,12,7.5,11.666667,98.1579,10,0.8066667,46,34,41,0.9019608,0.73913044,0.7735849
50,1,1300,17,10,8.823529,14.2,359.02933,8,0.8066667,47,34,40,0.92156863,0.73913044,0.754717
50,1,1350,14,8,10.714286,17.625,185.91208,9,0.82,48,35,40,0.9411765,0.76086956,0.754717
50,1,1400,16,9,9.375,15.666667,166.91667,9,0.82666665,48,36,40,0.9411765,0.7826087,0.754717
50,1,1450,18,12,8.333333,11.916667,159.17647,7,0.84,48,37,41,0.9411765,0.8043478,0.7735849
50,1,1500,16,10,9.375,14.3,125.85,7,0.8333333,48,36,41,0.9411765,0.7826087,0.7735849
50,1,1550,14,9,10.714286,15.777778,201.14285,8,0.8333333,48,36,41,0.9411765,0.7826087,0.7735849
50,1,1600,13,6,11.538462,23.5,592.6026,9,0.84,48,36,42,0.9411765,0.7826087,0.7924528
50,1,1650,12,9,12.5,16.222221,426.27274,4,0.8333333,48,35,42,0.9411765,0.76086956,0.7924528
50,1,1700,11,6,13.636364,23.5,309.0546,9,0.84,48,36,42,0.9411765,0.7826087,0.7924528
50,1,1750,5,5,30,30,1814,0,0.84,48,36,42,0.9411765,0.7826087,0.7924528
50,1,1800,9,5,16.666666,29.2,494.5,4,0.8466667,49,36,42,0.9607843,0.7826087,0.7924528
50,1,1850,11,6,13.636364,23.833334,477.65454,7,0.8466667,49,36,42,0.9607843,0.7826087,0.7924528
50,1,1900,14,11,10.714286,13.181818,158.21979,5,0.84,49,35,42,0.9607843,0.76086956,0.7924528
50,1,1950,15,8,10,17.5,235.28572,10,0.8466667,49,36,42,0.9607843,0.7826087,0.7924528
50,1,2000,17,7,8.823529,19.857143,177.27939,11,0.85333335,49,37,42,0.9607843,0.8043478,0.7924528
50,1,2050,17,9,8.823529,15.444445,141.4044,11,0.8466667,49,36,42,0.9607843,0.7826087,0.7924528
50,1,2100,13,9,11.538462,16,180.9359,6,0.84,49,35,42,0.9607843,0.76086956,0.7924528
50,1,2150,9,8,16.666666,18.625,529.75,1,0.8333333,48,35,42,0.9411765,0.76086956,0.7924528
50,1,2200,11,8,13.636364,18.375,405.45456,3,0.8333333,48,35,42,0.9411765,0.76086956,0.7924528
50,1,2250,12,5,12.5,28.6,540.4545,7,0.8466667,48,35,44,0.9411765,0.76086956,0.8301887
50,1,2300,13,8,11.538462,18.125,243.43587,5,0.8466667,48,35,44,0.9411765,0.76086956,0.8301887
50,1,2350,15,9,10,15.777778,274.2857,8,0.8466667,48,35,44,0.9411765,0.76086956,0.8301887
50,1,2400,11,9,13.636364,16.444445,292.45456,2,0.8466667,48,35,44,0.9411765,0.76086956,0.8301887
50,1,2450,12,7,12.5,20.714285,255.90909,5,0.8466667,48,35,44,0.9411765,0.76086956,0.8301887
50,1,2500,13,10,11.538462,14.7,176.10255,3,0.8466667,48,35,44,0.9411765,0.76086956,0.8301887
50,1,2550,19,12,7.894737,11.75,79.65495,9,0.8466667,48,35,44,0.9411765,0.76086956,0.8301887
50,1,2600,17,9,8.823529,15.555555,123.529434,10,0.86,48,37,44,0.9411765,0.8043478,0.8301887
50,1,2650,9,4,16.666666,36,783.75006,6,0.8666667,49,37,44,0.9607843,0.8043478,0.8301887
50,1,2700,12,7,12.5,20.714285,363.72726,5,0.87333333,49,37,45,0.9607843,0.8043478,0.8490566
50,1,2750,13,7,11.538462,20.571428,491.2692,6,0.87333333,49,37,45,0.9607843,0.8043478,0.8490566
50,1,2800,9,3,16.666666,48,1085.5,6,0.88,49,37,46,0.9607843,0.8043478,0.8679245
50,1,2850,12,9,12.5,16.222221,446.27274,4,0.88666666,49,38,46,0.9607843,0.82608694,0.8679245
50,1,2900,17,12,8.823529,12,137.40442,6,0.8933333,49,38,47,0.9607843,0.82608694,0.8867925
50,1,2950,15,8,10,17.625,309,9,0.9,50,38,47,0.98039216,0.82608694,0.8867925
50,1,3000,14,7,10.714286,20.142857,428.5274,9,0.9,50,38,47,0.98039216,0.82608694,0.8867925
50,1,3050,14,8,10.714286,17.75,167.91208,8,0.9,50,38,47,0.98039216,0.82608694,0.8867925
50,1,3100,19,11,7.894737,12.636364,81.21051,11,0.9066667,50,38,48,0.98039216,0.82608694,0.9056604
50,1,3150,19,11,7.894737,12.636364,67.54385,11,0.9066667,50,38,48,0.98039216,0.82608694,0.9056604
50,1,3200,12,8,12.5,18.125,361.36365,5,0.9066667,50,38,48,0.98039216,0.82608694,0.9056604
50,1,3250,11,4,13.636364,34.75,574.6545,11,0.8933333,50,36,48,0.98039216,0.7826087,0.9056604
50,1,3300,13,5,11.538462,27.8,498.4359,11,0.8933333,50,36,48,0.98039216,0.7826087,0.9056604
50,1,3350,15,8,10,17.75,350.2857,8,0.8933333,50,36,48,0.98039216,0.7826087,0.9056604
50,1,3400,12,8,12.5,18.25,259.18182,4,0.88666666,50,35,48,0.98039216,0.76086956,0.9056604
50,1,3450,14,7,10.714286,20.142857,224.5275,9,0.88666666,50,35,48,0.98039216,0.76086956,0.9056604
50,1,3500,13,8,11.538462,17.75,365.60254,8,0.8933333,50,35,49,0.98039216,0.76086956,0.9245283
50,1,3550,9,6,16.666666,24.333334,1194.25,4,0.8933333,50,35,49,0.98039216,0.76086956,0.9245283
50,1,3600,5,3,30,49.333332,3649.5,2,0.8933333,50,35,49,0.98039216,0.76086956,0.9245283
50,1,3650,6,4,25,37,2139.6,2,0.8933333,50,35,49,0.98039216,0.76086956,0.9245283
50,1,3700,14,6,10.714286,23,387.2967,12,0.88666666,49,35,49,0.9607843,0.76086956,0.9245283
50,1,3750,10,5,15,28.8,881.1111,6,0.88666666,49,35,49,0.9607843,0.76086956,0.9245283
50,1,3800,11,7,13.636364,20.857143,288.25455,4,0.88,49,35,48,0.9607843,0.76086956,0.9056604
50,1,3850,9,3,16.666666,48,1694,6,0.88,49,35,48,0.9607843,0.76086956,0.9056604
50,1,3900,12,8,12.5,18.125,290.63635,5,0.88666666,49,35,49,0.9607843,0.76086956,0.9245283
50,1,3950,14,7,10.714286,20.142857,342.98898,9,0.88666666,49,35,49,0.9607843,0.76086956,0.9245283
50,1,4000,11,5,13.636364,28.4,504.4545,8,0.8933333,49,35,50,0.9607843,0.76086956,0.9433962
50,1,4050,9,5,16.666666,28.8,611.5001,6,0.8933333,49,35,50,0.9607843,0.76086956,0.9433962
50,1,4100,8,2,18.75,71,2361.3572,8,0.8933333,49,35,50,0.9607843,0.76086956,0.9433962
50,1,4150,11,5,13.636364,28.4,1117.8544,8,0.8933333,49,35,50,0.9607843,0.76086956,0.9433962
50,1,4200,11,3,13.636364,46.333332,1132.0546,11,0.8933333,49,35,50,0.9607843,0.76086956,0.9433962
50,1,4250,12,5,12.5,28.2,1049.1818,9,0.8933333,49,35,50,0.9607843,0.76086956,0.9433962
50,1,4300,8,4,18.75,36,1502.7858,6,0.88666666,48,35,50,0.9411765,0.76086956,0.9433962
50,1,4350,12,8,12.5,18.125,647.7273,5,0.8933333,48,36,50,0.9411765,0.7826087,0.9433962
50,1,4400,13,8,11.538462,17.875,426.6025,7,0.8933333,48,36,50,0.9411765,0.7826087,0.9433962
50,1,4450,15,7,10,19.857143,267.7143,11,0.8933333,48,36,50,0.9411765,0.7826087,0.9433962
50,1,4500,14,9,10.714286,15.777778,772.0658,8,0.9,48,37,50,0.9411765,0.8043478,0.9433962
50,1,4550,12,6,12.5,23.166666,1005.9091,11,0.9,48,37,50,0.9411765,0.8043478,0.9433962
50,1,4600,9,5,16.666666,28.4,550.0001,8,0.8933333,48,37,49,0.9411765,0.8043478,0.9245283
50,1,4650,7,5,21.428572,29.6,1239.619,2,0.8933333,48,37,49,0.9411765,0.8043478,0.9245283
50,1,4700,6,4,25,37,2467.6,2,0.8933333,48,37,49,0.9411765,0.8043478,0.9245283
50,1,4750,12,9,12.5,16.333334,551.5455,3,0.8933333,48,37,49,0.9411765,0.8043478,0.9245283
50,1,4800,10,7,15,20.857143,622.2222,4,0.8933333,48,37,49,0.9411765,0.8043478,0.9245283
50,1,4850,12,6,12.5,23.833334,339.54544,7,0.8933333,48,37,49,0.9411765,0.8043478,0.9245283
50,1,4900,14,9,10.714286,16.11111,209.2967,5,0.9,48,38,49,0.9411765,0.82608694,0.9245283
50,1,4950,10,4,15,36,600.8889,6,0.9,48,38,49,0.9411765,0.82608694,0.9245283
