max distance,Trial Number, Time Step, Mean Correct Belief (All) 
100,5,4100,0.73333335
100,5,4150,0.7266667
100,5,4200,0.7266667
100,5,4250,0.7266667
100,5,4300,0.74666667
100,5,4350,0.75333333
100,5,4400,0.74
100,5,4450,0.75333333
100,5,4500,0.74
100,5,4550,0.74
100,5,4600,0.73333335
100,5,4650,0.73333335
100,5,4700,0.75333333
100,5,4750,0.74666667
100,5,4800,0.75333333
100,5,4850,0.74666667
100,5,4900,0.74666667
100,5,4950,0.75333333
100,5,5000,0.75333333
100,6,50,0.56
100,6,100,0.58666664
100,6,150,0.5733333
100,6,200,0.5933333
100,6,250,0.6
100,6,300,0.6
100,6,350,0.5933333
100,6,400,0.58
100,6,450,0.58666664
100,6,500,0.58666664
100,6,550,0.5933333
100,6,600,0.5933333
100,6,650,0.58666664
100,6,700,0.5933333
100,6,750,0.6066667
100,6,800,0.5933333
100,6,850,0.61333334
100,6,900,0.61333334
100,6,950,0.61333334
100,6,1000,0.61333334
100,6,1050,0.62
100,6,1100,0.64666665
100,6,1150,0.6666667
100,6,1200,0.6933333
100,6,1250,0.68666667
100,6,1300,0.68666667
100,6,1350,0.6933333
100,6,1400,0.7
100,6,1450,0.6933333
100,6,1500,0.7
100,6,1550,0.70666665
100,6,1600,0.70666665
100,6,1650,0.70666665
100,6,1700,0.7
100,6,1750,0.68666667
100,6,1800,0.68666667
100,6,1850,0.68666667
100,6,1900,0.68
100,6,1950,0.6933333
100,6,2000,0.7
100,6,2050,0.70666665
100,6,2100,0.70666665
100,6,2150,0.7133333
100,6,2200,0.72
100,6,2250,0.7266667
100,6,2300,0.7266667
100,6,2350,0.72
100,6,2400,0.7266667
100,6,2450,0.7266667
100,6,2500,0.72
100,6,2550,0.72
100,6,2600,0.72
100,6,2650,0.72
100,6,2700,0.7266667
100,6,2750,0.73333335
100,6,2800,0.73333335
100,6,2850,0.7133333
100,6,2900,0.7133333
100,6,2950,0.7133333
100,6,3000,0.70666665
100,6,3050,0.7133333
100,6,3100,0.7133333
100,6,3150,0.7266667
100,6,3200,0.74
100,6,3250,0.74
100,6,3300,0.75333333
100,6,3350,0.75333333
100,6,3400,0.74
100,6,3450,0.74666667
100,6,3500,0.74666667
100,6,3550,0.74666667
100,6,3600,0.74666667
100,6,3650,0.74
100,6,3700,0.74666667
100,6,3750,0.74666667
100,6,3800,0.75333333
100,6,3850,0.76666665
100,6,3900,0.76666665
100,6,3950,0.76666665
100,6,4000,0.76666665
100,6,4050,0.76666665
100,6,4100,0.7733333
100,6,4150,0.7733333
100,6,4200,0.78
100,6,4250,0.76666665
100,6,4300,0.76666665
100,6,4350,0.76
100,6,4400,0.7733333
100,6,4450,0.76
100,6,4500,0.76
100,6,4550,0.7866667
100,6,4600,0.78
100,6,4650,0.79333335
100,6,4700,0.79333335
100,6,4750,0.79333335
100,6,4800,0.79333335
100,6,4850,0.8
100,6,4900,0.79333335
100,6,4950,0.79333335
100,6,5000,0.7866667
100,7,50,0.56
100,7,100,0.5733333
100,7,150,0.56
100,7,200,0.56666666
100,7,250,0.56666666
100,7,300,0.58666664
100,7,350,0.58
100,7,400,0.58
100,7,450,0.5933333
100,7,500,0.5933333
100,7,550,0.6066667
100,7,600,0.61333334
100,7,650,0.61333334
100,7,700,0.62
100,7,750,0.6333333
100,7,800,0.6333333
100,7,850,0.64
100,7,900,0.64
100,7,950,0.64
100,7,1000,0.6533333
100,7,1050,0.6533333
100,7,1100,0.6666667
100,7,1150,0.67333335
100,7,1200,0.6666667
100,7,1250,0.66
100,7,1300,0.6666667
100,7,1350,0.6533333
100,7,1400,0.64666665
100,7,1450,0.64666665
100,7,1500,0.64666665
100,7,1550,0.64
100,7,1600,0.66
100,7,1650,0.68
100,7,1700,0.67333335
100,7,1750,0.6666667
100,7,1800,0.6666667
100,7,1850,0.67333335
100,7,1900,0.66
100,7,1950,0.6666667
100,7,2000,0.67333335
100,7,2050,0.67333335
100,7,2100,0.68666667
100,7,2150,0.68666667
100,7,2200,0.68666667
100,7,2250,0.68666667
100,7,2300,0.68666667
100,7,2350,0.6933333
100,7,2400,0.7
100,7,2450,0.68
100,7,2500,0.7
100,7,2550,0.72
100,7,2600,0.7133333
100,7,2650,0.72
100,7,2700,0.72
100,7,2750,0.73333335
100,7,2800,0.74666667
100,7,2850,0.74666667
100,7,2900,0.73333335
100,7,2950,0.7266667
100,7,3000,0.7266667
100,7,3050,0.73333335
100,7,3100,0.73333335
100,7,3150,0.7266667
100,7,3200,0.73333335
100,7,3250,0.7266667
100,7,3300,0.7266667
100,7,3350,0.73333335
100,7,3400,0.73333335
100,7,3450,0.7266667
100,7,3500,0.7266667
100,7,3550,0.73333335
100,7,3600,0.74
100,7,3650,0.74
100,7,3700,0.74
100,7,3750,0.74
100,7,3800,0.74
100,7,3850,0.74
100,7,3900,0.74
100,7,3950,0.74
100,7,4000,0.73333335
100,7,4050,0.74
100,7,4100,0.74
100,7,4150,0.74666667
100,7,4200,0.74666667
100,7,4250,0.75333333
100,7,4300,0.75333333
100,7,4350,0.76
100,7,4400,0.76
100,7,4450,0.76
100,7,4500,0.76
100,7,4550,0.76666665
100,7,4600,0.74666667
100,7,4650,0.74
100,7,4700,0.74
100,7,4750,0.74
100,7,4800,0.74666667
100,7,4850,0.75333333
100,7,4900,0.74666667
100,7,4950,0.74666667
100,7,5000,0.74666667
100,8,50,0.50666666
100,8,100,0.55333334
100,8,150,0.5733333
100,8,200,0.5933333
100,8,250,0.6066667
100,8,300,0.58666664
100,8,350,0.5933333
100,8,400,0.6
100,8,450,0.6066667
100,8,500,0.6333333
100,8,550,0.64666665
100,8,600,0.6333333
100,8,650,0.64
100,8,700,0.66
100,8,750,0.6533333
100,8,800,0.6666667
100,8,850,0.6666667
100,8,900,0.66
100,8,950,0.6666667
100,8,1000,0.68
100,8,1050,0.68
100,8,1100,0.67333335
100,8,1150,0.68
100,8,1200,0.67333335
100,8,1250,0.67333335
100,8,1300,0.68
100,8,1350,0.68666667
100,8,1400,0.70666665
100,8,1450,0.7133333
100,8,1500,0.7266667
100,8,1550,0.7266667
100,8,1600,0.7266667
100,8,1650,0.74
100,8,1700,0.74666667
100,8,1750,0.75333333
100,8,1800,0.74
100,8,1850,0.76
100,8,1900,0.75333333
100,8,1950,0.76666665
100,8,2000,0.76666665
100,8,2050,0.7733333
100,8,2100,0.76
100,8,2150,0.76
100,8,2200,0.76
100,8,2250,0.76
100,8,2300,0.76
100,8,2350,0.75333333
100,8,2400,0.76
100,8,2450,0.75333333
100,8,2500,0.75333333
100,8,2550,0.76
100,8,2600,0.76666665
100,8,2650,0.76666665
100,8,2700,0.76
100,8,2750,0.76
100,8,2800,0.75333333
100,8,2850,0.76666665
100,8,2900,0.76666665
100,8,2950,0.78
100,8,3000,0.7866667
100,8,3050,0.7866667
100,8,3100,0.7866667
100,8,3150,0.78
100,8,3200,0.7733333
100,8,3250,0.78
100,8,3300,0.7866667
100,8,3350,0.7733333
100,8,3400,0.7733333
100,8,3450,0.7733333
100,8,3500,0.76
100,8,3550,0.75333333
100,8,3600,0.74666667
100,8,3650,0.74
100,8,3700,0.73333335
100,8,3750,0.74
100,8,3800,0.73333335
100,8,3850,0.73333335
100,8,3900,0.72
100,8,3950,0.73333335
100,8,4000,0.72
100,8,4050,0.70666665
100,8,4100,0.70666665
100,8,4150,0.70666665
100,8,4200,0.7133333
100,8,4250,0.7266667
100,8,4300,0.72
100,8,4350,0.72
100,8,4400,0.72
100,8,4450,0.72
100,8,4500,0.7133333
100,8,4550,0.7133333
100,8,4600,0.7133333
100,8,4650,0.7133333
100,8,4700,0.72
100,8,4750,0.74
100,8,4800,0.72
100,8,4850,0.7266667
100,8,4900,0.7266667
100,8,4950,0.74
100,8,5000,0.74
100,9,50,0.53333336
100,9,100,0.5466667
100,9,150,0.5466667
100,9,200,0.52666664
100,9,250,0.55333334
100,9,300,0.54
100,9,350,0.5466667
100,9,400,0.56
100,9,450,0.5733333
100,9,500,0.58
100,9,550,0.5733333
100,9,600,0.58
100,9,650,0.58666664
100,9,700,0.58666664
100,9,750,0.5933333
100,9,800,0.6
100,9,850,0.5933333
100,9,900,0.6
100,9,950,0.6
100,9,1000,0.6066667
100,9,1050,0.61333334
100,9,1100,0.6066667
100,9,1150,0.62
100,9,1200,0.62666667
100,9,1250,0.6333333
100,9,1300,0.64666665
100,9,1350,0.64666665
100,9,1400,0.66
100,9,1450,0.6666667
100,9,1500,0.68
100,9,1550,0.68
100,9,1600,0.67333335
100,9,1650,0.68
100,9,1700,0.68
100,9,1750,0.6933333
100,9,1800,0.70666665
100,9,1850,0.72
100,9,1900,0.72
100,9,1950,0.72
100,9,2000,0.7266667
100,9,2050,0.7266667
100,9,2100,0.73333335
100,9,2150,0.73333335
100,9,2200,0.74
100,9,2250,0.74
100,9,2300,0.73333335
100,9,2350,0.7266667
100,9,2400,0.7266667
100,9,2450,0.73333335
100,9,2500,0.73333335
100,9,2550,0.7266667
100,9,2600,0.7266667
100,9,2650,0.7266667
100,9,2700,0.72
100,9,2750,0.73333335
100,9,2800,0.73333335
100,9,2850,0.74
100,9,2900,0.73333335
100,9,2950,0.73333335
100,9,3000,0.73333335
100,9,3050,0.74666667
100,9,3100,0.73333335
100,9,3150,0.74
100,9,3200,0.74
100,9,3250,0.74666667
100,9,3300,0.74
100,9,3350,0.74
100,9,3400,0.74
100,9,3450,0.74666667
100,9,3500,0.74666667
100,9,3550,0.76
100,9,3600,0.76
100,9,3650,0.76
100,9,3700,0.76
100,9,3750,0.76666665
100,9,3800,0.76666665
100,9,3850,0.75333333
100,9,3900,0.76
100,9,3950,0.76
100,9,4000,0.76666665
100,9,4050,0.76
100,9,4100,0.76
100,9,4150,0.76
100,9,4200,0.76
100,9,4250,0.76666665
100,9,4300,0.74666667
100,9,4350,0.75333333
100,9,4400,0.75333333
100,9,4450,0.74
100,9,4500,0.74666667
100,9,4550,0.74
100,9,4600,0.74
100,9,4650,0.74666667
100,9,4700,0.74666667
100,9,4750,0.74
100,9,4800,0.74
100,9,4850,0.74666667
100,9,4900,0.74
100,9,4950,0.74
100,9,5000,0.75333333
