max distance,Trial Number, Time Step,  Total Num Clusters,  truely Num Clusters, Mean Cluster Size,  truely Mean cluster size, Cluster Size Std.Dev,  Unclustered boids, Mean Correct Belief (All) ,Correct Red Number,Correct Green Number,Correct Blue Number,Mean Correct Belief (All Red),  Mean Correct Belief (All Green),  Mean Correct Belief (All Blue)
30,8,620,49,15,3.0612245,7.3333335,13.5170145,40,1,49,48,53,1,1,1
30,8,630,48,13,3.125,7.8461537,14.111702,48,1,49,48,53,1,1,1
30,8,640,41,14,3.6585367,8.428572,32.18051,32,1,49,48,53,1,1,1
30,8,650,41,15,3.6585367,7.733333,24.13048,34,1,49,48,53,1,1,1
30,8,660,43,16,3.488372,7.125,16.684399,36,1,49,48,53,1,1,1
30,8,670,43,15,3.488372,7.6666665,22.541544,35,1,49,48,53,1,1,1
30,8,680,42,15,3.5714285,7.6666665,25.958193,35,1,49,48,53,1,1,1
30,8,690,46,16,3.2608695,6.875,17.219316,40,1,49,48,53,1,1,1
30,8,700,38,12,3.9473684,9.75,52.21338,33,1,49,48,53,1,1,1
30,8,710,34,13,4.4117646,9.461538,101.70412,27,1,49,48,53,1,1,1
30,8,720,36,15,4.1666665,8.2,76.94285,27,1,49,48,53,1,1,1
30,8,730,35,18,4.285714,7.0555553,71.26892,23,1,49,48,53,1,1,1
30,8,740,34,16,4.4117646,8,103.88592,22,1,49,48,53,1,1,1
30,8,750,36,15,4.1666665,8.2,67.51428,27,1,49,48,53,1,1,1
30,8,760,39,15,3.8461537,7.8,46.55467,33,1,49,48,53,1,1,1
30,8,770,36,13,4.1666665,9.307693,63.685722,29,1,49,48,53,1,1,1
30,8,780,36,14,4.1666665,8.642858,71.51428,28.999992,1,49,48,53,1,1,1
30,8,790,36,14,4.1666665,8.571428,70.71427,30,1,49,48,53,1,1,1
30,8,800,35,13,4.285714,9.384615,86.680695,28.000008,1,49,48,53,1,1,1
30,8,810,35,12,4.285714,10,67.03363,30,1,49,48,53,1,1,1
30,8,820,34,12,4.4117646,9.916667,68.6132,31,1,49,48,53,1,1,1
30,8,830,36,12,4.1666665,9.75,74.99999,33,1,49,48,53,1,1,1
30,8,840,36,13,4.1666665,9.153846,64.2,31.000008,1,49,48,53,1,1,1
30,8,850,38,17,3.9473684,7.117647,44.807972,29,1,49,48,53,1,1,1
30,8,860,39,15,3.8461537,7.8,48.81782,33,1,49,48,53,1,1,1
30,8,870,37,16,4.0540543,7.5,51.49701,30,1,49,48,53,1,1,1
30,8,880,42,13,3.5714285,8.384615,54.78749,41.000008,1,49,48,53,1,1,1
30,8,890,41,13,3.6585367,8.846154,64.08052,34.999992,1,49,48,53,1,1,1
30,8,900,35,15,4.285714,8.2,61.56303,27,1,49,48,53,1,1,1
30,8,910,33,11,4.5454545,10.818182,72.505684,31,1,49,48,53,1,1,1
30,8,920,36,13,4.1666665,9.076923,46.94289,32,1,49,48,53,1,1,1
30,8,930,31,14,4.83871,8.857142,60.206444,26.000008,1,49,48,53,1,1,1
30,8,940,34,14,4.4117646,8.785714,55.037437,27,1,49,48,53,1,1,1
30,8,950,33,14,4.5454545,8.928572,59.193157,25,1,49,48,53,1,1,1
30,8,960,35,14,4.285714,8.714286,39.73949,28,1,49,48,53,1,1,1
30,8,970,38,18,3.9473684,6.7777777,23.726873,28,1,49,48,53,1,1,1
30,8,980,37,14,4.0540543,8.428572,42.608112,32,1,49,48,53,1,1,1
30,8,990,41,15,3.6585367,7.6,34.430504,36,1,49,48,53,1,1,1
30,8,1000,43,14,3.488372,8,28.493908,38,1,49,48,53,1,1,1
30,9,10,99,13,1.5151515,3.8461537,1.2319106,100,1,52,51,47,1,1,1
30,9,20,113,7,1.3274336,4,0.6507601,122,1,52,51,47,1,1,1
30,9,30,109,10,1.3761468,3.3,0.53313005,117,1,52,51,47,1,1,1
30,9,40,99,13,1.5151515,3.3076923,0.70129853,107,1,52,51,47,1,1,1
30,9,50,97,16,1.5463917,3.3125,0.8129304,97,1,52,51,47,1,1,1
30,9,60,99,13,1.5151515,3.6153846,1.0686451,103,1,52,51,47,1,1,1
30,9,70,92,13,1.6304348,4.5384617,2.1036775,91,1,52,51,47,1,1,1
30,9,80,84,14,1.7857143,4.857143,2.7246084,82,1,52,51,47,1,1,1
30,9,90,89,19,1.6853932,3.6842105,1.5362602,80,1,52,51,47,1,1,1
30,9,100,86,18,1.744186,3.8888888,1.6749668,80,1,52,51,47,1,1,1
30,9,110,81,14,1.8518518,5,3.6527743,80,1,52,51,47,1,1,1
30,9,120,79,17,1.8987342,4.529412,2.7844858,73,1,52,51,47,1,1,1
30,9,130,75,18,2,4.611111,3.4324324,67,1,52,51,47,1,1,1
30,9,140,74,15,2.0270271,5.2,5.149942,72,1,52,51,47,1,1,1
30,9,150,73,14,2.0547945,5.428571,6.580278,74,1,52,51,47,1,1,1
30,9,160,68,14,2.2058823,5.928571,5.419671,67,1,52,51,47,1,1,1
30,9,170,64,16,2.34375,5.625,5.9751983,60,1,52,51,47,1,1,1
30,9,180,69,15,2.173913,5.4666667,4.851667,68,1,52,51,47,1,1,1
30,9,190,70,17,2.142857,4.882353,3.6894393,67,1,52,51,47,1,1,1
30,9,200,69,15,2.173913,5.6,4.910492,66,1,52,51,47,1,1,1
30,9,210,60,13,2.5,7.1538463,13.20339,57,1,52,51,47,1,1,1
30,9,220,62,9,2.419355,9.333333,17.919605,66,1,52,51,47,1,1,1
30,9,230,59,11,2.542373,8.090909,12.873172,61,1,52,51,47,1,1,1
30,9,240,60,14,2.5,6.714286,10.457627,56,1,52,51,47,1,1,1
30,9,250,60,14,2.5,6.642857,10.389831,57,1,52,51,47,1,1,1
30,9,260,63,13,2.3809524,6.5384617,9.046091,65,1,52,51,47,1,1,1
30,9,270,66,15,2.2727273,5.6666665,6.2321706,65,1,52,51,47,1,1,1
30,9,280,71,15,2.1126761,5.266667,4.9014034,71,1,52,51,47,1,1,1
30,9,290,69,15,2.173913,5.6666665,6.616375,65,1,52,51,47,1,1,1
30,9,300,69,15,2.173913,5.3333335,6.498728,70,1,52,51,47,1,1,1
30,9,310,69,17,2.173913,5.117647,5.1457844,63,1,52,51,47,1,1,1
30,9,320,68,17,2.2058823,5.117647,7.4793744,63,1,52,51,47,1,1,1
30,9,330,66,20,2.2727273,4.45,5.6783237,61,1,52,51,47,1,1,1
30,9,340,64,21,2.34375,4.4761906,5.5625,56,1,52,51,47,1,1,1
30,9,350,63,20,2.3809524,4.65,6.1428585,57,1,52,51,47,1,1,1
30,9,360,59,21,2.542373,5,7.631789,45,1,52,51,47,1,1,1
30,9,370,60,22,2.5,4.7272725,6.118644,46.000008,1,52,51,47,1,1,1
30,9,380,56,22,2.6785715,4.818182,6.6220717,44,1,52,51,47,1,1,1
30,9,390,54,20,2.7777777,5.25,6.9308186,45,1,52,51,47,1,1,1
30,9,400,50,21,3,5.3809524,7.102041,37,1,52,51,47,1,1,1
30,9,410,46,20,3.2608695,6,9.797106,30,1,52,51,47,1,1,1
30,9,420,49,19,3.0612245,5.9473686,11.267013,37,1,52,51,47,1,1,1
30,9,430,49,18,3.0612245,6.0555553,12.142014,41,1,52,51,47,1,1,1
30,9,440,46,15,3.2608695,7.3333335,26.508228,40,1,52,51,47,1,1,1
30,9,450,48,18,3.125,5.9444447,9.771276,43,1,52,51,47,1,1,1
30,9,460,48,18,3.125,6.0555553,11.601064,41,1,52,51,47,1,1,1
30,9,470,48,19,3.125,5.9473686,8.87766,37,1,52,51,47,1,1,1
30,9,480,48,19,3.125,6,9.218085,36,1,52,51,47,1,1,1
30,9,490,45,17,3.3333333,6.8235292,24.727278,34,1,52,51,47,1,1,1
30,9,500,43,19,3.488372,6.368421,25.112972,29,1,52,51,47,1,1,1
30,9,510,38,16,3.9473684,7.625,29.078234,28,1,52,51,47,1,1,1
30,9,520,39,17,3.8461537,7.1764708,22.028337,28,1,52,51,47,1,1,1
30,9,530,41,16,3.6585367,7.375,21.430481,32,1,52,51,47,1,1,1
30,9,540,44,18,3.409091,6.4444447,15.131075,34,1,52,51,47,1,1,1
30,9,550,43,17,3.488372,6.7058825,14.589153,36,1,52,51,47,1,1,1
30,9,560,42,16,3.5714285,7.25,14.8850155,34,1,52,51,47,1,1,1
30,9,570,41,16,3.6585367,7.3125,29.680508,33,1,52,51,47,1,1,1
30,9,580,38,16,3.9473684,7.5625,23.672817,29,1,52,51,47,1,1,1
30,9,590,42,17,3.5714285,6.8235292,21.665499,34,1,52,51,47,1,1,1
30,9,600,41,17,3.6585367,6.882353,23.630478,33,1,52,51,47,1,1,1
30,9,610,42,19,3.5714285,6.368421,18.738674,29,1,52,51,47,1,1,1
30,9,620,44,18,3.409091,6.5,12.805493,33,1,52,51,47,1,1,1
30,9,630,39,17,3.8461537,7.1764708,21.554653,28,1,52,51,47,1,1,1
30,9,640,41,18,3.6585367,6.6666665,20.58048,30,1,52,51,47,1,1,1
30,9,650,42,16,3.5714285,7.1875,27.177713,35,1,52,51,47,1,1,1
30,9,660,49,18,3.0612245,6.0555553,12.975346,41,1,52,51,47,1,1,1
30,9,670,55,22,2.7272727,4.8636365,7.350165,43,1,52,51,47,1,1,1
30,9,680,55,20,2.7272727,5.25,7.905719,45,1,52,51,47,1,1,1
30,9,690,49,21,3.0612245,5.428571,12.558677,36.000008,1,52,51,47,1,1,1
30,9,700,44,21,3.409091,5.6190476,10.758984,32,1,52,51,47,1,1,1
30,9,710,39,21,3.8461537,5.952381,12.502027,25,1,52,51,47,1,1,1
30,9,720,42,18,3.5714285,6.5,17.275259,33,1,52,51,47,1,1,1
30,9,730,45,19,3.3333333,6.0526314,12.409097,35,1,52,51,47,1,1,1
30,9,740,46,20,3.2608695,5.9,15.130426,32,1,52,51,47,1,1,1
30,9,750,42,20,3.5714285,6.1,22.59233,28,1,52,51,47,1,1,1
30,9,760,50,19,3,5.736842,9.591837,41,1,52,51,47,1,1,1
30,9,770,50,20,3,5.6,10.734694,38,1,52,51,47,1,1,1
30,9,780,47,17,3.1914895,6.529412,12.810353,39,1,52,51,47,1,1,1
30,9,790,44,15,3.409091,7.6,22.852007,36,1,52,51,47,1,1,1
30,9,800,43,16,3.488372,7.125,18.16059,36,1,52,51,47,1,1,1
30,9,810,44,15,3.409091,7.4666667,19.503168,38,1,52,51,47,1,1,1
30,9,820,40,16,3.75,7.25,22.294872,34,1,52,51,47,1,1,1
30,9,830,44,14,3.409091,8,25.177588,38,1,52,51,47,1,1,1
30,9,840,36,13,4.1666665,9.153846,31.628586,31.000008,1,52,51,47,1,1,1
30,9,850,35,11,4.285714,10.545455,42.445374,33.999992,1,52,51,47,1,1,1
30,9,860,33,12,4.5454545,10.166667,54.318157,28,1,52,51,47,1,1,1
30,9,870,33,11,4.5454545,10.818182,49.755665,31,1,52,51,47,1,1,1
30,9,880,30,10,5,12.2,62.689655,28,1,52,51,47,1,1,1
30,9,890,33,13,4.5454545,9.615385,69.88069,24.999992,1,52,51,47,1,1,1
30,9,900,33,12,4.5454545,10.166667,43.00567,28,1,52,51,47,1,1,1
30,9,910,32,12,4.6875,10.083333,75.254036,29,1,52,51,47,1,1,1
30,9,920,35,14,4.285714,8.571428,26.680668,30,1,52,51,47,1,1,1
30,9,930,33,11,4.5454545,10.818182,67.94318,31,1,52,51,47,1,1,1
30,9,940,33,11,4.5454545,10.727273,61.693165,32,1,52,51,47,1,1,1
30,9,950,35,11,4.285714,10.636364,37.09243,33,1,52,51,47,1,1,1
30,9,960,31,12,4.83871,10.5,58.47312,24,1,52,51,47,1,1,1
30,9,970,27,11,5.5555553,11.818182,123.02567,20,1,52,51,47,1,1,1
30,9,980,27,11,5.5555553,11.727273,56.871788,21,1,52,51,47,1,1,1
30,9,990,29,8,5.172414,15,57.433506,30,1,52,51,47,1,1,1
30,9,1000,26,7,5.769231,17.142857,100.42462,30,1,52,51,47,1,1,1
50,0,10,44,19,3.409091,6.105263,9.875262,34,0.98,61,48,38,1,0.96,0.974359
50,0,20,42,13,3.5714285,8.769231,31.421627,36,0.99333334,61,49,39,1,0.98,1
50,0,30,36,14,4.1666665,8.428572,24.37143,32,0.99333334,61,49,39,1,0.98,1
50,0,40,37,14,4.0540543,8.285714,25.885885,34,1,61,50,39,1,1,1
50,0,50,37,14,4.0540543,8.428572,31.997002,32,1,61,50,39,1,1,1
50,0,60,29,13,5.172414,9.769231,74.43349,23,1,61,50,39,1,1,1
50,0,70,37,18,4.0540543,6.7777777,20.997002,28,1,61,50,39,1,1,1
50,0,80,36,13,4.1666665,9.384615,51.400032,28.000008,1,61,50,39,1,1,1
50,0,90,27,10,5.5555553,12.9,161.10255,21,1,61,50,39,1,1,1
50,0,100,30,11,5,11.454545,101.655174,24.000008,1,61,50,39,1,1,1
50,0,110,34,11,4.4117646,11.181818,59.704098,27,1,61,50,39,1,1,1
50,0,120,34,10,4.4117646,11.8,44.49199,32,1,61,50,39,1,1,1
50,0,130,31,13,4.83871,9.769231,44.07312,23,1,61,50,39,1,1,1
50,0,140,28,12,5.357143,10.916667,78.68253,19,1,61,50,39,1,1,1
50,0,150,32,14,4.6875,9.285714,56.93145,20,1,61,50,39,1,1,1
50,0,160,33,12,4.5454545,10.333333,52.44316,26,1,61,50,39,1,1,1
50,0,170,33,13,4.5454545,9.384615,31.38068,28.000008,1,61,50,39,1,1,1
50,0,180,37,14,4.0540543,8.357142,20.274776,33.000008,1,61,50,39,1,1,1
50,0,190,35,15,4.285714,8.066667,30.21008,29,1,61,50,39,1,1,1
50,0,200,30,10,5,12.2,96.13793,28,1,61,50,39,1,1,1
50,0,210,30,12,5,10.333333,63.37931,26,1,61,50,39,1,1,1
50,0,220,29,14,5.172414,9.285714,46.29065,20,1,61,50,39,1,1,1
50,0,230,25,14,6,9.571428,65.916664,16,1,61,50,39,1,1,1
50,0,240,23,13,6.521739,10.461538,46.079052,14,1,61,50,39,1,1,1
50,0,250,24,14,6.25,9.714286,47.326088,14,1,61,50,39,1,1,1
50,0,260,22,12,6.818182,11.416667,170.44157,13,1,61,50,39,1,1,1
50,0,270,25,13,6,10.384615,102.083336,15,1,61,50,39,1,1,1
50,0,280,22,13,6.818182,10.615385,131.7749,12,1,61,50,39,1,1,1
50,0,290,19,10,7.894737,13.7,178.98824,13,1,61,50,39,1,1,1
50,0,300,19,9,7.894737,15,218.21048,15,1,61,50,39,1,1,1
50,0,310,21,9,7.142857,14.777778,134.92856,17,1,61,50,39,1,1,1
50,0,320,22,10,6.818182,13.1,123.87012,19,1,61,50,39,1,1,1
50,0,330,19,10,7.894737,13.5,121.98828,15,1,61,50,39,1,1,1
50,0,340,19,9,7.894737,14.777778,163.43268,17,1,61,50,39,1,1,1
50,0,350,16,9,9.375,15.444445,162.51666,11,1,61,50,39,1,1,1
50,0,360,16,9,9.375,15.555555,160.91667,10,1,61,50,39,1,1,1
50,0,370,13,9,11.538462,16,183.10255,6,1,61,50,39,1,1,1
50,0,380,10,8,15,18.5,296.44446,2,1,61,50,39,1,1,1
50,0,390,12,10,12.5,14.8,254.45454,2,1,61,50,39,1,1,1
50,0,400,12,10,12.5,14.7,253.90909,3,1,61,50,39,1,1,1
50,0,410,12,9,12.5,16.11111,249.72728,5,1,61,50,39,1,1,1
50,0,420,13,7,11.538462,20.428572,828.43604,7,1,61,50,39,1,1,1
50,0,430,14,10,10.714286,14.6,485.14276,4,1,61,50,39,1,1,1
50,0,440,13,9,11.538462,16,517.7693,6,1,61,50,39,1,1,1
50,0,450,11,9,13.636364,16.333334,566.6544,3,1,61,50,39,1,1,1
50,0,460,11,9,13.636364,16.222221,685.2544,4,1,61,50,39,1,1,1
50,0,470,12,9,12.5,16.222221,686.0909,4,1,61,50,39,1,1,1
50,0,480,14,11,10.714286,13.272727,220.98901,4,1,61,50,39,1,1,1
50,0,490,9,8,16.666666,18.5,390.25,2,1,61,50,39,1,1,1
50,0,500,7,5,21.428572,29.2,839.9522,4,1,61,50,39,1,1,1
50,0,510,7,4,21.428572,36.25,1605.2858,5,1,61,50,39,1,1,1
50,0,520,8,5,18.75,29,1239.0714,5,1,61,50,39,1,1,1
50,0,530,6,3,25,48.666668,2759.2,4,1,61,50,39,1,1,1
50,0,540,10,9,15,16.555555,412.44446,1,1,61,50,39,1,1,1
50,0,550,9,7,16.666666,21,538,3,1,61,50,39,1,1,1
50,0,560,9,6,16.666666,24.333334,1190.75,4,1,61,50,39,1,1,1
50,0,570,9,6,16.666666,24.5,735.2501,3,1,61,50,39,1,1,1
50,0,580,11,6,13.636364,23.833334,520.6545,7,1,61,50,39,1,1,1
50,0,590,13,8,11.538462,17.875,292.93588,7,1,61,50,39,1,1,1
50,0,600,16,11,9.375,13.090909,164.91667,6,1,61,50,39,1,1,1
50,0,610,13,7,11.538462,20.285715,792.4362,8,1,61,50,39,1,1,1
50,0,620,10,7,15,20.857143,596.8889,4,1,61,50,39,1,1,1
50,0,630,9,5,16.666666,28.8,797.2501,6,1,61,50,39,1,1,1
50,0,640,14,8,10.714286,17.75,345.29666,8,1,61,50,39,1,1,1
50,0,650,13,8,11.538462,18,361.43588,6,1,61,50,39,1,1,1
50,0,660,16,10,9.375,14.2,275.85,8,1,61,50,39,1,1,1
50,0,670,15,9,10,15.666667,307,9,1,61,50,39,1,1,1
50,0,680,16,10,9.375,14.2,290.11667,8,1,61,50,39,1,1,1
50,0,690,16,10,9.375,14.1,276.78333,9,1,61,50,39,1,1,1
50,0,700,16,10,9.375,14.2,265.98334,8,1,61,50,39,1,1,1
50,0,710,15,10,10,14.4,275.42856,6,1,61,50,39,1,1,1
50,0,720,14,9,10.714286,16,584.8351,6,1,61,50,39,1,1,1
50,0,730,12,9,12.5,16.11111,684.63635,5,1,61,50,39,1,1,1
50,0,740,14,7,10.714286,20,362.83514,10,1,61,50,39,1,1,1
50,0,750,17,9,8.823529,15.333333,238.0294,12,1,61,50,39,1,1,1
50,0,760,15,8,10,17.375,259,11,1,61,50,39,1,1,1
50,0,770,11,5,13.636364,28.2,995.2545,9,1,61,50,39,1,1,1
50,0,780,10,4,15,35.25,1144,9,1,61,50,39,1,1,1
50,0,790,9,5,16.666666,28.8,967.0001,6,1,61,50,39,1,1,1
50,0,800,7,4,21.428572,36.25,1282.2856,5,1,61,50,39,1,1,1
50,0,810,7,4,21.428572,36.25,1265.2855,5,1,61,50,39,1,1,1
50,0,820,7,4,21.428572,36.25,1248.9523,5,1,61,50,39,1,1,1
50,0,830,10,5,15,28.4,443.55554,8,1,61,50,39,1,1,1
50,0,840,8,5,18.75,29,1028.5,5,1,61,50,39,1,1,1
50,0,850,9,6,16.666666,24.166666,397,5,1,61,50,39,1,1,1
50,0,860,10,7,15,20.857143,337.33334,4,1,61,50,39,1,1,1
50,0,870,9,6,16.666666,24.166666,362.75,5,1,61,50,39,1,1,1
50,0,880,9,8,16.666666,18.625,298.5,1,1,61,50,39,1,1,1
50,0,890,9,8,16.666666,18.625,292.5,1,1,61,50,39,1,1,1
50,0,900,11,8,13.636364,18.25,252.45456,4,1,61,50,39,1,1,1
50,0,910,8,5,18.75,29.2,1011.9286,4,1,61,50,39,1,1,1
50,0,920,9,7,16.666666,21,349.50003,3,1,61,50,39,1,1,1
50,0,930,6,5,25,29.6,654.8,2,1,61,50,39,1,1,1
50,0,940,5,4,30,37.25,2198.5,1,1,61,50,39,1,1,1
50,0,950,4,3,37.5,49.666668,4497.6665,1,1,61,50,39,1,1,1
50,0,960,5,4,30,37.25,2074,1,1,61,50,39,1,1,1
50,0,970,3,1,50,147,7057,3,1,61,50,39,1,1,1
50,0,980,2,1,75,148,10658,2,1,61,50,39,1,1,1
50,0,990,4,3,37.5,49.333332,1601.6666,2,1,61,50,39,1,1,1
50,0,1000,3,2,50,74,5328,2,1,61,50,39,1,1,1
50,1,10,44,19,3.409091,6.2105265,10.945029,32,0.96666664,44,50,51,1,0.96153843,0.9444444
50,1,20,38,15,3.9473684,8.066667,27.943089,29,0.97333336,44,50,52,1,0.96153843,0.962963
50,1,30,43,16,3.488372,7.1875,15.446302,35,0.9866667,44,51,53,1,0.9807692,0.9814815
50,1,40,40,15,3.75,8,22.5,30,0.99333334,44,52,53,1,1,0.9814815
50,1,50,40,14,3.75,8.642858,37.371796,28.999992,0.99333334,44,52,53,1,1,0.9814815
50,1,60,39,15,3.8461537,8.2,21.502024,27,0.99333334,44,52,53,1,1,0.9814815
50,1,70,34,13,4.4117646,9.692307,39.21925,24,0.99333334,44,52,53,1,1,0.9814815
50,1,80,39,15,3.8461537,7.9333334,30.817816,31,1,44,52,54,1,1,1
50,1,90,35,17,4.285714,7.647059,38.62185,20,1,44,52,54,1,1,1
50,1,100,27,13,5.5555553,10.153846,62.33332,18,1,44,52,54,1,1,1
50,1,110,28,12,5.357143,10.666667,69.34921,22,1,44,52,54,1,1,1
50,1,120,27,13,5.5555553,10.153846,70.64101,18,1,44,52,54,1,1,1
50,1,130,23,12,6.521739,11.333333,98.07903,14,1,44,52,54,1,1,1
50,1,140,22,13,6.818182,10.615385,97.96535,12,1,44,52,54,1,1,1
50,1,150,22,12,6.818182,11.5,83.10821,12,1,44,52,54,1,1,1
50,1,160,22,12,6.818182,11.583333,111.4892,11,1,44,52,54,1,1,1
50,1,170,22,13,6.818182,10.769231,89.77487,10,1,44,52,54,1,1,1
50,1,180,21,14,7.142857,10.071428,88.42857,9,1,44,52,54,1,1,1
50,1,190,20,10,7.5,13.8,132.89473,12,1,44,52,54,1,1,1
50,1,200,26,12,5.769231,10.916667,77.14463,19,1,44,52,54,1,1,1
50,1,210,26,12,5.769231,11,73.62463,18,1,44,52,54,1,1,1
50,1,220,27,13,5.5555553,10.384615,69.48717,15,1,44,52,54,1,1,1
50,1,230,26,13,5.769231,10.538462,61.704636,13,1,44,52,54,1,1,1
50,1,240,25,12,6,11.333333,65.75,14,1,44,52,54,1,1,1
50,1,250,23,10,6.521739,13.4,143.53354,16,1,44,52,54,1,1,1
50,1,260,25,9,6,14.444445,253,20,1,44,52,54,1,1,1
50,1,270,25,8,6,16,236.75,22,1,44,52,54,1,1,1
50,1,280,27,8,5.5555553,15.75,188.41022,24,1,44,52,54,1,1,1
50,1,290,24,8,6.25,16.125,154.28261,21,1,44,52,54,1,1,1
50,1,300,23,9,6.521739,14.666667,113.53352,18,1,44,52,54,1,1,1
50,1,310,20,6,7.5,22.333334,236.78947,16,1,44,52,54,1,1,1
50,1,320,22,9,6.818182,14.888889,123.4892,16,1,44,52,54,1,1,1
50,1,330,22,11,6.818182,12.545455,123.01302,12,1,44,52,54,1,1,1
50,1,340,18,9,8.333333,15.555555,230.4706,10,1,44,52,54,1,1,1
50,1,350,17,8,8.823529,17.375,165.52939,11,1,44,52,54,1,1,1
50,1,360,24,12,6.25,11.25,97.152176,15,1,44,52,54,1,1,1
50,1,370,22,10,6.818182,13.4,112.53682,16,1,44,52,54,1,1,1
50,1,380,25,10,6,13.1,99.416664,19,1,44,52,54,1,1,1
50,1,390,23,9,6.521739,14.888889,112.98808,16,1,44,52,54,1,1,1
50,1,400,21,9,7.142857,15.111111,180.62854,14,1,44,52,54,1,1,1
50,1,410,20,9,7.5,15.333333,188.57895,12,1,44,52,54,1,1,1
50,1,420,17,5,8.823529,27.4,432.52933,13,1,44,52,54,1,1,1
50,1,430,16,6,9.375,23,460.91666,12,1,44,52,54,1,1,1
50,1,440,17,6,8.823529,22.666666,406.52936,14,1,44,52,54,1,1,1
50,1,450,15,4,10,34,433.2857,14,1,44,52,54,1,1,1
50,1,460,19,6,7.894737,22.5,197.43268,15,1,44,52,54,1,1,1
50,1,470,16,5,9.375,27.6,377.58334,12,1,44,52,54,1,1,1
50,1,480,17,6,8.823529,22.666666,697.9045,14,1,44,52,54,1,1,1
50,1,490,20,5,7.5,25.8,552.4737,21,1,44,52,54,1,1,1
50,1,500,18,7,8.333333,19,272.94128,17,1,44,52,54,1,1,1
50,1,510,20,9,7.5,15.111111,146.89473,14,1,44,52,54,1,1,1
50,1,520,17,8,8.823529,17.125,284.6544,13,1,44,52,54,1,1,1
50,1,530,18,7,8.333333,19.285715,273.52948,15,1,44,52,54,1,1,1
50,1,540,16,6,9.375,22.5,389.05,15,1,44,52,54,1,1,1
50,1,550,19,9,7.894737,15,170.76602,15,1,44,52,54,1,1,1
50,1,560,18,9,8.333333,15.222222,180.4706,13,1,44,52,54,1,1,1
50,1,570,20,9,7.5,15,165.42105,15,1,44,52,54,1,1,1
50,1,580,15,6,10,23,462.14285,12,1,44,52,54,1,1,1
50,1,590,16,8,9.375,17.375,207.18333,11,1,44,52,54,1,1,1
50,1,600,16,9,9.375,15.666667,149.58333,9,1,44,52,54,1,1,1
50,1,610,16,10,9.375,14.2,139.18333,8,1,44,52,54,1,1,1
50,1,620,15,8,10,17.625,412.7143,9,1,44,52,54,1,1,1
50,1,630,15,9,10,15.777778,197.57143,8,1,44,52,54,1,1,1
50,1,640,15,8,10,17.5,165.14285,10,1,44,52,54,1,1,1
50,1,650,14,7,10.714286,20.142857,362.98895,9,1,44,52,54,1,1,1
50,1,660,16,9,9.375,15.777778,152.25,8,1,44,52,54,1,1,1
50,1,670,16,8,9.375,17.375,246.91667,11,1,44,52,54,1,1,1
50,1,680,14,7,10.714286,20.285715,370.37357,8,1,44,52,54,1,1,1
50,1,690,16,9,9.375,15.777778,160.78334,8,1,44,52,54,1,1,1
50,1,700,14,8,10.714286,17.875,253.75827,7,1,44,52,54,1,1,1
50,1,710,17,9,8.823529,15.666667,159.40436,9,1,44,52,54,1,1,1
50,1,720,20,12,7.5,11.75,72.47369,9,1,44,52,54,1,1,1
50,1,730,21,12,7.142857,11.666667,67.12859,10,1,44,52,54,1,1,1
50,1,740,21,13,7.142857,10.923077,63.22859,8,1,44,52,54,1,1,1
50,1,750,22,15,6.818182,9.533334,31.774897,7,1,44,52,54,1,1,1
50,1,760,23,13,6.521739,10.615385,37.079056,12,1,44,52,54,1,1,1
50,1,770,21,15,7.142857,9.6,37.428566,6,1,44,52,54,1,1,1
50,1,780,22,12,6.818182,11.583333,44.441566,11,1,44,52,54,1,1,1
50,1,790,21,10,7.142857,13.7,84.3286,13,1,44,52,54,1,1,1
50,1,800,23,9,6.521739,14.777778,99.44267,17,1,44,52,54,1,1,1
50,1,810,23,9,6.521739,14.888889,200.17001,16,1,44,52,54,1,1,1
50,1,820,22,9,6.818182,14.777778,117.4892,17,1,44,52,54,1,1,1
50,1,830,19,9,7.894737,15.222222,167.98825,13,1,44,52,54,1,1,1
50,1,840,17,8,8.823529,17.375,218.52939,11,1,44,52,54,1,1,1
50,1,850,17,9,8.823529,15.555555,261.5294,10,1,44,52,54,1,1,1
50,1,860,10,8,15,18.375,416,3,1,44,52,54,1,1,1
50,1,870,11,8,13.636364,18.375,652.6546,3,1,44,52,54,1,1,1
50,1,880,10,8,15,18.5,703.3333,2,1,44,52,54,1,1,1
50,1,890,10,8,15,18.5,703.3333,2,1,44,52,54,1,1,1
50,1,900,11,8,13.636364,18.375,652.85455,3,1,44,52,54,1,1,1
50,1,910,13,7,11.538462,20.428572,938.6028,7,1,44,52,54,1,1,1
50,1,920,12,6,12.5,23.833334,548.0909,7,1,44,52,54,1,1,1
50,1,930,12,6,12.5,23.833334,548.0909,7,1,44,52,54,1,1,1
50,1,940,11,6,13.636364,24,625.0545,6,1,44,52,54,1,1,1
50,1,950,9,4,16.666666,36,954,6,1,44,52,54,1,1,1
50,1,960,12,6,12.5,23.833334,511.18182,7,1,44,52,54,1,1,1
50,1,970,12,6,12.5,23.833334,501.18182,7,1,44,52,54,1,1,1
50,1,980,10,4,15,35.75,999.1111,7,1,44,52,54,1,1,1
50,1,990,9,3,16.666666,47.666668,1755.7499,7,1,44,52,54,1,1,1
50,1,1000,9,2,16.666666,70.5,1787.25,9,1,44,52,54,1,1,1
